"participant","date","distance test","start landmark","target landmark","estimated distance","actual distance","same or different route","spss level"
"Utah_126","2017-09-01 13:40:16 -0700","0","Tobler Museum","Sauer Center","58","189.76037521042164","same","0same"
"Utah_126","2017-09-01 13:40:16 -0700","0","Tobler Museum","Snow Church","118","208.21623375712088","same","0same"
"Utah_126","2017-09-01 13:40:16 -0700","0","Tobler Museum","Lynch Station","324","469.4262455381037","different","0different"
"Utah_126","2017-09-01 13:40:16 -0700","0","Harris Hall","Snow Church","416","463.0","different","0different"
"Utah_126","2017-09-01 13:40:16 -0700","0","Harris Hall","Sauer Center","380","457.68329661459137","different","0different"
"Utah_126","2017-09-01 13:40:16 -0700","0","Harris Hall","Tobler Museum","315","277.7642885613628","different","0different"
"Utah_126","2017-09-01 13:40:16 -0700","0","Harris Hall","Lynch Station","144","221.472345903501","same","0same"
"Utah_126","2017-09-01 13:40:16 -0700","0","Harris Hall","Harvey House","309","239.70815588961506","same","0same"
"Utah_126","2017-09-01 13:40:16 -0700","0","Harris Hall","Batty House","254","207.18349355100662","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Golledge Hall","Sauer Center","226","238.8723508487326","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Golledge Hall","Harvey House","358","379.0118731649445","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Golledge Hall","Harris Hall","265","369.2830892418444","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Golledge Hall","Snow Church","82","104.38869670610895","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Golledge Hall","Lynch Station","327","583.5923234587651","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Golledge Hall","Batty House","467","572.1057594536171","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Batty House","Sauer Center","511","658.8846636551802","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Batty House","Tobler Museum","597","484.08470333196857","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Batty House","Harris Hall","255","207.18349355100662","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Batty House","Snow Church","420","668.6733133601191","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Batty House","Golledge Hall","500","572.1057594536171","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Batty House","Lynch Station","111","123.06502346320826","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Harvey House","Sauer Center","0","568.4804306218465","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Harvey House","Tobler Museum","0","382.8276374558138","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Harvey House","Lynch Station","0","409.0110022970042","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Harvey House","Harris Hall","0","239.70815588961506","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Harvey House","Golledge Hall","0","379.0118731649445","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Harvey House","Batty House","0","321.6286678764814","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Harris Hall","Snow Church","311","463.0","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Harris Hall","Sauer Center","360","457.68329661459137","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Harris Hall","Golledge Hall","291","369.2830892418444","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Harris Hall","Lynch Station","200","221.472345903501","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Harris Hall","Tobler Museum","414","277.7642885613628","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Harris Hall","Batty House","246","207.18349355100662","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Tobler Museum","Snow Church","234","208.21623375712088","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Tobler Museum","Golledge Hall","167","150.98675438593943","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Tobler Museum","Harris Hall","394","277.7642885613628","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Tobler Museum","Sauer Center","119","189.76037521042164","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Tobler Museum","Harvey House","308","382.8276374558138","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Tobler Museum","Batty House","484","484.08470333196857","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Lynch Station","Batty House","55","123.06502346320826","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Lynch Station","Sauer Center","607","624.0640992718617","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Lynch Station","Snow Church","587","670.4811705036914","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Lynch Station","Harris Hall","219","221.472345903501","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Lynch Station","Tobler Museum","670","469.4262455381037","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Lynch Station","Harvey House","277","409.0110022970042","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Sauer Center","Tobler Museum","199","189.76037521042164","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Sauer Center","Harris Hall","613","457.68329661459137","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Sauer Center","Golledge Hall","222","238.8723508487326","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Sauer Center","Lynch Station","658","624.0640992718617","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Sauer Center","Harvey House","552","568.4804306218465","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Sauer Center","Snow Church","0","198.8793604173143","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Snow Church","Golledge Hall","104","104.38869670610895","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Snow Church","Lynch Station","423","670.4811705036914","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Snow Church","Sauer Center","160","198.8793604173143","same","0same"
"Utah_127","2017-09-08 10:55:22 -0700","0","Snow Church","Harris Hall","520","463.0","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Snow Church","Batty House","608","668.6733133601191","different","0different"
"Utah_127","2017-09-08 10:55:22 -0700","0","Snow Church","Harvey House","451","482.63547320933634","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Snow Church","Harris Hall","458","463.0","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Snow Church","Lynch Station","548","670.4811705036914","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Snow Church","Golledge Hall","281","104.38869670610895","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Snow Church","Batty House","628","668.6733133601191","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Snow Church","Harvey House","473","482.63547320933634","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Snow Church","Tobler Museum","231","208.21623375712088","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Harris Hall","Batty House","241","207.18349355100662","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Harris Hall","Snow Church","308","463.0","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Harris Hall","Sauer Center","391","457.68329661459137","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Harris Hall","Harvey House","176","239.70815588961506","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Harris Hall","Lynch Station","288","221.472345903501","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Harris Hall","Golledge Hall","375","369.2830892418444","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Sauer Center","Lynch Station","524","624.0640992718617","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Sauer Center","Harris Hall","431","457.68329661459137","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Sauer Center","Harvey House","404","568.4804306218465","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Sauer Center","Snow Church","230","198.8793604173143","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Sauer Center","Batty House","588","658.8846636551802","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Sauer Center","Golledge Hall","235","238.8723508487326","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Tobler Museum","Snow Church","166","208.21623375712088","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Tobler Museum","Harris Hall","318","277.7642885613628","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Tobler Museum","Harvey House","364","382.8276374558138","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Tobler Museum","Lynch Station","427","469.4262455381037","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Tobler Museum","Sauer Center","177","189.76037521042164","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Tobler Museum","Golledge Hall","149","150.98675438593943","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Golledge Hall","Harris Hall","363","369.2830892418444","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Golledge Hall","Snow Church","146","104.38869670610895","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Golledge Hall","Harvey House","412","379.0118731649445","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Golledge Hall","Tobler Museum","230","150.98675438593943","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Golledge Hall","Lynch Station","474","583.5923234587651","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Golledge Hall","Batty House","579","572.1057594536171","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Lynch Station","Batty House","128","123.06502346320826","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Lynch Station","Sauer Center","441","624.0640992718617","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Lynch Station","Snow Church","531","670.4811705036914","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Lynch Station","Harris Hall","175","221.472345903501","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Lynch Station","Tobler Museum","465","469.4262455381037","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Lynch Station","Harvey House","283","409.0110022970042","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Batty House","Snow Church","527","668.6733133601191","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Batty House","Harris Hall","247","207.18349355100662","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Batty House","Harvey House","338","321.6286678764814","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Batty House","Golledge Hall","553","572.1057594536171","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Batty House","Lynch Station","130","123.06502346320826","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Batty House","Tobler Museum","476","484.08470333196857","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Harvey House","Lynch Station","275","409.0110022970042","same","0same"
"Utah_128","2017-09-08 11:23:22 -0700","0","Harvey House","Snow Church","428","482.63547320933634","different","0different"
"Utah_128","2017-09-08 11:23:22 -0700","0","Harvey House","Tobler Museum","355","382.8276374558138","different","0different"
