"participant","date","model number","building","x","y","error"
"Utah_217","2017-11-16 08:05:24 -0800","0","Lynch Station","543","273","551.508839457719"
"Utah_218","2017-11-16 15:38:22 -0800","0","Sauer Center","12","467","767.6021104713041"
"Utah_218","2017-11-16 15:38:22 -0800","0","Tobler Museum","326","373","301.4796842243271"
"Utah_218","2017-11-16 15:38:22 -0800","0","Snow Church","20","325","706.2690705389838"
"Utah_218","2017-11-16 15:38:22 -0800","0","Golledge Hall","199","177","382.3885458535598"
"Utah_218","2017-11-16 15:38:22 -0800","0","Harris Hall","551","169","340.8005281686048"
"Utah_218","2017-11-16 15:38:22 -0800","0","Batty House","668","517","686.2259103239982"
"Utah_218","2017-11-16 15:38:22 -0800","0","Lynch Station","608","326","629.3011997446056"
"Utah_218","2017-11-16 15:38:22 -0800","0","Harvey House","400","-3","499.3796151226039"
"Utah_219","2017-11-16 16:39:31 -0800","0","Lynch Station","74","157","70.2353187506115"
"Utah_219","2017-11-16 16:39:31 -0800","0","Sauer Center","556","5","69.0"
"Utah_219","2017-11-16 16:39:31 -0800","0","Snow Church","717","86","119.00420160649792"
"Utah_219","2017-11-16 16:39:31 -0800","0","Golledge Hall","661","210","126.37246535539299"
"Utah_219","2017-11-16 16:39:31 -0800","0","Tobler Museum","496","145","23.194827009486403"
"Utah_219","2017-11-16 16:39:31 -0800","0","Batty House","15","322","51.419840528729765"
"Utah_219","2017-11-16 16:39:31 -0800","0","Harvey House","387","494","93.43446901438462"
"Utah_219","2017-11-16 16:39:31 -0800","0","Harris Hall","334","210","120.07081243999309"
"Utah_221","2017-11-17 10:01:00 -0800","0","Golledge Hall","566","359","68.0294054067798"
"Utah_221","2017-11-17 10:01:00 -0800","0","Tobler Museum","78","384","490.78406657103284"
"Utah_221","2017-11-17 10:01:00 -0800","0","Snow Church","488","174","230.09780529157595"
"Utah_221","2017-11-17 10:01:00 -0800","0","Harvey House","643","115","508.6265820815896"
"Utah_221","2017-11-17 10:01:00 -0800","0","Harris Hall","441","0","319.6122650963195"
"Utah_221","2017-11-17 10:01:00 -0800","0","Sauer Center","126","77","504.1676308530725"
"Utah_221","2017-11-17 10:01:00 -0800","0","Lynch Station","147","265","195.20758181996928"
"Utah_221","2017-11-17 10:01:00 -0800","0","Batty House","233","427","257.8003103178893"
"Utah_222","2017-11-17 10:50:46 -0800","0","Lynch Station","10","430","306.00653587791226"
"Utah_222","2017-11-17 10:50:46 -0800","0","Batty House","165","348","157.54364474646383"
"Utah_222","2017-11-17 10:50:46 -0800","0","Harris Hall","101","245","115.57248807566617"
"Utah_222","2017-11-17 10:50:46 -0800","0","Harvey House","675","370","397.9773862922365"
"Utah_222","2017-11-17 10:50:46 -0800","0","Golledge Hall","440","221","142.3938200906205"
"Utah_222","2017-11-17 10:50:46 -0800","0","Snow Church","298","114","427.79083674150854"
"Utah_222","2017-11-17 10:50:46 -0800","0","Sauer Center","158","26","467.4719242906466"
"Utah_222","2017-11-17 10:50:46 -0800","0","Tobler Museum","582","90","94.57801012920498"
"Utah_223","2017-11-17 11:02:08 -0800","0","Golledge Hall","318","463","300.1666203960727"
"Utah_223","2017-11-17 11:02:08 -0800","0","Sauer Center","565","64","84.1486779456457"
"Utah_223","2017-11-17 11:02:08 -0800","0","Tobler Museum","308","40","202.35859260234045"
"Utah_223","2017-11-17 11:02:08 -0800","0","Lynch Station","73","99","65.92419889539804"
"Utah_223","2017-11-17 11:02:08 -0800","0","Harvey House","77","262","311.15590947304855"
"Utah_223","2017-11-17 11:02:08 -0800","0","Snow Church","613","208","103.04368005850722"
"Utah_223","2017-11-17 11:02:08 -0800","0","Batty House","640","320","614.8764103460142"
"Utah_223","2017-11-17 11:02:08 -0800","0","Harris Hall","523","337","327.3912033027155"
"Utah_224","2017-11-17 11:47:28 -0800","0","Harvey House","325","471","34.0147027033899"
"Utah_224","2017-11-17 11:47:28 -0800","0","Batty House","384","32","430.17322092385064"
"Utah_224","2017-11-17 11:47:28 -0800","0","Lynch Station","183","342","277.0649743291274"
"Utah_224","2017-11-17 11:47:28 -0800","0","Golledge Hall","543","223","71.16881339463234"
"Utah_224","2017-11-17 11:47:28 -0800","0","Tobler Museum","516","91","38.600518131237564"
"Utah_224","2017-11-17 11:47:28 -0800","0","Harris Hall","515","367","331.48303123991127"
"Utah_224","2017-11-17 11:47:28 -0800","0","Snow Church","116","252","601.8380180746311"
"Utah_224","2017-11-17 11:47:28 -0800","0","Sauer Center","222","85","410.8637243661212"
"Utah_225","2017-11-20 06:19:59 -0800","0","Tobler Museum","533","373","254.16726775885206"
"Utah_225","2017-11-20 06:19:59 -0800","0","Sauer Center","311","474","564.4085399779135"
"Utah_225","2017-11-20 06:19:59 -0800","0","Golledge Hall","418","250","151.64761785138597"
"Utah_225","2017-11-20 06:19:59 -0800","0","Snow Church","224","356","514.650366753974"
"Utah_225","2017-11-20 06:19:59 -0800","0","Harris Hall","148","255","73.00684899377592"
"Utah_225","2017-11-20 06:19:59 -0800","0","Lynch Station","42","-11","138.2931668593933"
"Utah_225","2017-11-20 06:19:59 -0800","0","Batty House","-8","-1","275.234445518725"
"Utah_225","2017-11-20 06:19:59 -0800","0","Harvey House","338","165","323.0108357315587"
"Utah_2256","2017-11-30 15:33:02 -0800","0","Golledge Hall","614","396","116.29703349613007"
"Utah_2256","2017-11-30 15:33:02 -0800","0","Batty House","49","345","76.24303246854758"
"Utah_2256","2017-11-30 15:33:02 -0800","0","Lynch Station","15","163","39.11521443121589"
"Utah_2256","2017-11-30 15:33:02 -0800","0","Harris Hall","300","175","99.12618221237011"
"Utah_2256","2017-11-30 15:33:02 -0800","0","Harvey House","512","225","339.29927792437167"
"Utah_2256","2017-11-30 15:33:02 -0800","0","Sauer Center","308","443","540.6782777216041"
"Utah_2256","2017-11-30 15:33:02 -0800","0","Snow Church","387","347","358.33643409511126"
"Utah_2256","2017-11-30 15:33:02 -0800","0","Tobler Museum","132","483","510.5310960166873"
"Utah_226","2017-11-20 15:45:00 -0800","0","Snow Church","","",""
"Utah_226","2017-11-20 15:45:00 -0800","0","Lynch Station","379","416","468.99147113780225"
"Utah_226","2017-11-20 15:45:00 -0800","0","Batty House","570","528","600.3207476008138"
"Utah_226","2017-11-20 15:45:00 -0800","0","Harris Hall","464","283","255.44079548889601"
"Utah_226","2017-11-20 15:45:00 -0800","0","Harvey House","563","76","489.532429977831"
"Utah_226","2017-11-20 15:45:00 -0800","0","Golledge Hall","254","100","364.1167395218188"
"Utah_226","2017-11-20 15:45:00 -0800","0","Tobler Museum","102","83","392.9401990125215"
"Utah_226","2017-11-20 15:45:00 -0800","0","Sauer Center","-38","80","667.2285965094721"
"Utah_227","2017-11-20 15:47:38 -0800","0","Batty House","598","529","626.1709031885783"
"Utah_227","2017-11-20 15:47:38 -0800","0","Lynch Station","461","438","547.9023635648965"
"Utah_227","2017-11-20 15:47:38 -0800","0","Harris Hall","556","300","348.93695705671536"
"Utah_227","2017-11-20 15:47:38 -0800","0","Harvey House","361","326","172.53985046939155"
"Utah_227","2017-11-20 15:47:38 -0800","0","Golledge Hall","268","142","331.3864813175094"
"Utah_227","2017-11-20 15:47:38 -0800","0","Sauer Center","258","-12","367.3935219897052"
"Utah_227","2017-11-20 15:47:38 -0800","0","Snow Church","419","53","333.63602922945836"
"Utah_227","2017-11-20 15:47:38 -0800","0","Tobler Museum","110","79","385.40627913929995"
"Utah_228","2017-11-20 16:47:29 -0800","0","Lynch Station","47","311","190.24720760105785"
"Utah_228","2017-11-20 16:47:29 -0800","0","Batty House","44","523","251.57503850740042"
"Utah_228","2017-11-20 16:47:29 -0800","0","Sauer Center","480","71","159.31415505221122"
"Utah_228","2017-11-20 16:47:29 -0800","0","Tobler Museum","299","274","246.45486402179202"
"Utah_228","2017-11-20 16:47:29 -0800","0","Golledge Hall","518","344","70.178344238091"
"Utah_228","2017-11-20 16:47:29 -0800","0","Snow Church","710","289","84.2140130857092"
"Utah_228","2017-11-20 16:47:29 -0800","0","Harvey House","704","484","410.0012195103815"
"Utah_228","2017-11-20 16:47:29 -0800","0","Harris Hall","659","158","449.17702523615344"
"Utah_229","2017-11-21 06:13:39 -0800","0","Harvey House","562","183","403.7672596930068"
"Utah_229","2017-11-21 06:13:39 -0800","0","Sauer Center","110","107","525.0038095099882"
"Utah_229","2017-11-21 06:13:39 -0800","0","Golledge Hall","242","66","392.82184256988563"
"Utah_229","2017-11-21 06:13:39 -0800","0","Lynch Station","580","338","606.9761115562951"
"Utah_229","2017-11-21 06:13:39 -0800","0","Tobler Museum","437","458","340.6347016967003"
"Utah_229","2017-11-21 06:13:39 -0800","0","Snow Church","431","113","299.4812181089158"
"Utah_229","2017-11-21 06:13:39 -0800","0","Harris Hall","183","435","211.43556938225885"
"Utah_229","2017-11-21 06:13:39 -0800","0","Batty House","151","353","148.11144452742334"
"Utah_230","2017-11-21 06:15:36 -0800","0","Snow Church","34","85","692.4767144099504"
"Utah_230","2017-11-21 06:15:36 -0800","0","Batty House","33","195","77.23341245859851"
"Utah_230","2017-11-21 06:15:36 -0800","0","Golledge Hall","495","106","197.44872752185566"
"Utah_230","2017-11-21 06:15:36 -0800","0","Harvey House","439","232","291.6058984314275"
"Utah_230","2017-11-21 06:15:36 -0800","0","Sauer Center","267","27","358.6753406633916"
"Utah_230","2017-11-21 06:15:36 -0800","0","Tobler Museum","18","272","498.1214711292819"
"Utah_230","2017-11-21 06:15:36 -0800","0","Harris Hall","163","369","152.16109883935513"
"Utah_230","2017-11-21 06:15:36 -0800","0","Lynch Station","320","285","347.5413644445795"
"Utah_231","2017-11-21 08:20:29 -0800","0","Batty House","13","194","79.2464510246358"
"Utah_231","2017-11-21 08:20:29 -0800","0","Lynch Station","219","48","220.51077071199947"
"Utah_231","2017-11-21 08:20:29 -0800","0","Golledge Hall","439","309","126.28935030318273"
"Utah_231","2017-11-21 08:20:29 -0800","0","Sauer Center","687","268","270.2091782304961"
"Utah_231","2017-11-21 08:20:29 -0800","0","Tobler Museum","563","344","232.7745690577044"
"Utah_231","2017-11-21 08:20:29 -0800","0","Snow Church","325","347","415.98677863605235"
"Utah_231","2017-11-21 08:20:29 -0800","0","Harvey House","435","195","322.46085033690525"
"Utah_231","2017-11-21 08:20:29 -0800","0","Harris Hall","553","213","338.2499076126999"
"Utah_232","2017-11-21 15:43:35 -0800","0","Batty House","89","477","214.17049283222934"
"Utah_232","2017-11-21 15:43:35 -0800","0","Lynch Station","12","298","174.0"
"Utah_232","2017-11-21 15:43:35 -0800","0","Snow Church","248","84","483.3890772452352"
"Utah_232","2017-11-21 15:43:35 -0800","0","Sauer Center","362","157","303.7647115778921"
"Utah_232","2017-11-21 15:43:35 -0800","0","Harvey House","552","395","273.2471408816568"
"Utah_232","2017-11-21 15:43:35 -0800","0","Tobler Museum","482","151","31.016124838541646"
"Utah_232","2017-11-21 15:43:35 -0800","0","Golledge Hall","507","27","270.08332047721865"
"Utah_232","2017-11-21 15:43:35 -0800","0","Harris Hall","324","283","123.00406497347964"
"Utah_233","2017-11-21 16:34:36 -0800","0","Batty House","258","532","347.7944795421572"
"Utah_233","2017-11-21 16:34:36 -0800","0","Lynch Station","214","374","321.40939625343873"
"Utah_233","2017-11-21 16:34:36 -0800","0","Sauer Center","624","131","126.00396819148197"
"Utah_233","2017-11-21 16:34:36 -0800","0","Tobler Museum","460","25","102.45974819410792"
"Utah_233","2017-11-21 16:34:36 -0800","0","Golledge Hall","489","263","80.05623023850174"
"Utah_233","2017-11-21 16:34:36 -0800","0","Snow Church","238","128","484.16216291651705"
"Utah_233","2017-11-21 16:34:36 -0800","0","Harvey House","219","-6","496.6950774871843"
"Utah_233","2017-11-21 16:34:36 -0800","0","Harris Hall","304","269","98.84331034521254"
"Utah_234","2017-11-22 06:18:54 -0800","0","Sauer Center","605","57","55.71355310873648"
"Utah_234","2017-11-22 06:18:54 -0800","0","Tobler Museum","31","45","468.3727148329629"
"Utah_234","2017-11-22 06:18:54 -0800","0","Lynch Station","107","342","237.80033641691932"
"Utah_234","2017-11-22 06:18:54 -0800","0","Batty House","668","455","666.6108309951167"
"Utah_234","2017-11-22 06:18:54 -0800","0","Harvey House","661","316","404.04207701673846"
"Utah_234","2017-11-22 06:18:54 -0800","0","Snow Church","356","255","363.45563690772497"
"Utah_234","2017-11-22 06:18:54 -0800","0","Golledge Hall","321","23","361.763735053695"
"Utah_234","2017-11-22 06:18:54 -0800","0","Harris Hall","174","182","60.14149981501958"
"Utah_235","2017-11-22 06:55:37 -0800","0","Harris Hall","85","32","233.52944139872386"
"Utah_235","2017-11-22 06:55:37 -0800","0","Harvey House","608","342","345.028984289726"
"Utah_235","2017-11-22 06:55:37 -0800","0","Lynch Station","442","32","439.73173640300286"
"Utah_235","2017-11-22 06:55:37 -0800","0","Batty House","680","229","654.4142418988145"
"Utah_235","2017-11-22 06:55:37 -0800","0","Snow Church","284","287","439.71354311642483"
"Utah_235","2017-11-22 06:55:37 -0800","0","Sauer Center","57","356","667.7012805139735"
"Utah_235","2017-11-22 06:55:37 -0800","0","Tobler Museum","399","412","304.85406344675806"
"Utah_235","2017-11-22 06:55:37 -0800","0","Golledge Hall","35","174","541.7840898365325"
"Utah_236","2017-11-22 07:38:07 -0800","0","Batty House","284","436","304.8688242506931"
"Utah_236","2017-11-22 07:38:07 -0800","0","Golledge Hall","610","267","51.884487084291386"
"Utah_236","2017-11-22 07:38:07 -0800","0","Sauer Center","456","46","173.90227140552247"
"Utah_236","2017-11-22 07:38:07 -0800","0","Lynch Station","31","211","89.05054744357274"
"Utah_236","2017-11-22 07:38:07 -0800","0","Tobler Museum","185","4","329.8302593759402"
"Utah_236","2017-11-22 07:38:07 -0800","0","Snow Church","351","13","412.4184767926869"
"Utah_236","2017-11-22 07:38:07 -0800","0","Harvey House","594","396","312.92331328937445"
"Utah_236","2017-11-22 07:38:07 -0800","0","Harris Hall","416","473","318.4493680320311"
"Utah_237","2017-11-22 08:15:39 -0800","0","Batty House","52","66","207.51144546747295"
"Utah_237","2017-11-22 08:15:39 -0800","0","Lynch Station","142","9","173.5655495770978"
"Utah_237","2017-11-22 08:15:39 -0800","0","Golledge Hall","325","194","257.93410011086166"
"Utah_237","2017-11-22 08:15:39 -0800","0","Tobler Museum","553","475","358.0628436461957"
"Utah_237","2017-11-22 08:15:39 -0800","0","Snow Church","321","351","421.1187480984431"
"Utah_237","2017-11-22 08:15:39 -0800","0","Sauer Center","204","435","601.7815218166805"
"Utah_237","2017-11-22 08:15:39 -0800","0","Harvey House","115","429","187.55532517100121"
"Utah_237","2017-11-22 08:15:39 -0800","0","Harris Hall","31","352","223.00672635595546"
"Utah_238","2017-11-27 06:19:08 -0800","0","Tobler Museum","549","388","271.8308297452664"
"Utah_238","2017-11-27 06:19:08 -0800","0","Sauer Center","313","471","560.8029957123981"
"Utah_238","2017-11-27 06:19:08 -0800","0","Snow Church","74","396","669.8096744598423"
"Utah_238","2017-11-27 06:19:08 -0800","0","Golledge Hall","19","248","546.6936985186495"
"Utah_238","2017-11-27 06:19:08 -0800","0","Lynch Station","466","-13","474.220412888353"
"Utah_238","2017-11-27 06:19:08 -0800","0","Harvey House","70","16","519.747053863704"
"Utah_238","2017-11-27 06:19:08 -0800","0","Harris Hall","136","129","125.09996003196804"
"Utah_238","2017-11-27 06:19:08 -0800","0","Batty House","319","40","372.9450361648483"
"Utah_239","2017-11-27 07:01:29 -0800","0","Lynch Station","579","41","573.0427558219369"
"Utah_239","2017-11-27 07:01:29 -0800","0","Batty House","418","41","454.138745319093"
"Utah_239","2017-11-27 07:01:29 -0800","0","Harris Hall","672","239","457.1848641414105"
"Utah_239","2017-11-27 07:01:29 -0800","0","Snow Church","549","414","267.5256997000475"
"Utah_239","2017-11-27 07:01:29 -0800","0","Harvey House","319","418","71.5122367151245"
"Utah_239","2017-11-27 07:01:29 -0800","0","Tobler Museum","160","36","343.92586410446074"
"Utah_239","2017-11-27 07:01:29 -0800","0","Sauer Center","32","177","617.4406854103478"
"Utah_239","2017-11-27 07:01:29 -0800","0","Golledge Hall","89","411","489.9234634103576"
"Utah_240","2017-11-27 08:47:30 -0800","0","Lynch Station","23","37","87.69264507357501"
"Utah_240","2017-11-27 08:47:30 -0800","0","Harvey House","296","55","430.00465113763596"
"Utah_240","2017-11-27 08:47:30 -0800","0","Golledge Hall","630","305","67.468511173732"
"Utah_240","2017-11-27 08:47:30 -0800","0","Sauer Center","594","85","85.7962703152066"
"Utah_240","2017-11-27 08:47:30 -0800","0","Tobler Museum","511","482","360.4497191010141"
"Utah_240","2017-11-27 08:47:30 -0800","0","Snow Church","436","230","281.1138559374119"
"Utah_240","2017-11-27 08:47:30 -0800","0","Harris Hall","250","413","190.24720760105785"
"Utah_240","2017-11-27 08:47:30 -0800","0","Batty House","53","323","57.245087125446844"
"Utah_241","2017-11-27 08:43:33 -0800","0","Golledge Hall","293","282","271.14940531006147"
"Utah_241","2017-11-27 08:43:33 -0800","0","Tobler Museum","472","296","175.26266002774236"
"Utah_241","2017-11-27 08:43:33 -0800","0","Sauer Center","263","419","549.945451840453"
"Utah_241","2017-11-27 08:43:33 -0800","0","Snow Church","478","446","338.71079108879894"
"Utah_241","2017-11-27 08:43:33 -0800","0","Harvey House","562","89","478.1631520725954"
"Utah_241","2017-11-27 08:43:33 -0800","0","Lynch Station","224","2","244.59762877019065"
"Utah_241","2017-11-27 08:43:33 -0800","0","Batty House","135","131","177.6091213873882"
"Utah_241","2017-11-27 08:43:33 -0800","0","Harris Hall","420","185","209.0598000573042"
"Utah_242","2017-11-27 15:24:02 -0800","0","Batty House","136","532","281.9237485562364"
"Utah_242","2017-11-27 15:24:02 -0800","0","Lynch Station","18","344","220.08180297334897"
"Utah_242","2017-11-27 15:24:02 -0800","0","Harris Hall","240","326","103.07764064044152"
"Utah_242","2017-11-27 15:24:02 -0800","0","Harvey House","462","382","197.06090429103384"
"Utah_242","2017-11-27 15:24:02 -0800","0","Golledge Hall","583","176","116.55899793666725"
"Utah_242","2017-11-27 15:24:02 -0800","0","Snow Church","510","31","269.65162710430656"
"Utah_242","2017-11-27 15:24:02 -0800","0","Sauer Center","321","27","304.7950130825634"
"Utah_242","2017-11-27 15:24:02 -0800","0","Tobler Museum","171","124","322.0062111202205"
"Utah_243","2017-11-27 15:41:02 -0800","0","Tobler Museum","631","427","334.7670832086094"
"Utah_243","2017-11-27 15:41:02 -0800","0","Sauer Center","61","14","564.0718039398885"
"Utah_243","2017-11-27 15:41:02 -0800","0","Lynch Station","469","73","459.8369276167368"
"Utah_243","2017-11-27 15:41:02 -0800","0","Batty House","598","12","627.4081606099812"
"Utah_243","2017-11-27 15:41:02 -0800","0","Harvey House","343","257","233.20591759215716"
"Utah_243","2017-11-27 15:41:02 -0800","0","Harris Hall","86","348","177.55280904564702"
"Utah_243","2017-11-27 15:41:02 -0800","0","Golledge Hall","514","339","69.31089380465383"
"Utah_243","2017-11-27 15:41:02 -0800","0","Snow Church","205","147","514.2810515661646"
"Utah_244","2017-11-28 06:24:23 -0800","0","Batty House","67","414","147.52626884728022"
"Utah_244","2017-11-28 06:24:23 -0800","0","Golledge Hall","298","384","281.78892810044897"
"Utah_244","2017-11-28 06:24:23 -0800","0","Harvey House","517","401","238.29603437741048"
"Utah_244","2017-11-28 06:24:23 -0800","0","Lynch Station","111","225","141.42842712835352"
"Utah_244","2017-11-28 06:24:23 -0800","0","Snow Church","589","43","205.84703058339218"
"Utah_244","2017-11-28 06:24:23 -0800","0","Sauer Center","449","-24","178.3732042656632"
"Utah_244","2017-11-28 06:24:23 -0800","0","Tobler Museum","127","-6","387.73702428321184"
"Utah_244","2017-11-28 06:24:23 -0800","0","Harris Hall","629","298","420.21423107743504"
"Utah_245","2017-11-28 07:07:06 -0800","0","Batty House","349","547","423.4489343474606"
"Utah_245","2017-11-28 07:07:06 -0800","0","Lynch Station","196","423","351.0797630168962"
"Utah_245","2017-11-28 07:07:06 -0800","0","Golledge Hall","70","26","560.589867907011"
"Utah_245","2017-11-28 07:07:06 -0800","0","Sauer Center","470","209","256.20499604808646"
"Utah_245","2017-11-28 07:07:06 -0800","0","Tobler Museum","305","28","210.19038988498022"
"Utah_245","2017-11-28 07:07:06 -0800","0","Snow Church","498","72","255.36836139193124"
"Utah_245","2017-11-28 07:07:06 -0800","0","Harvey House","96","320","257.7382393049196"
"Utah_245","2017-11-28 07:07:06 -0800","0","Harris Hall","267","275","71.449282711585"
"Utah_246","2017-11-28 08:10:31 -0800","0","Lynch Station","53","385","264.20068130116545"
"Utah_246","2017-11-28 08:10:31 -0800","0","Golledge Hall","90","125","502.2270402915399"
"Utah_246","2017-11-28 08:10:31 -0800","0","Harvey House","42","261","337.16464820618427"
"Utah_246","2017-11-28 08:10:31 -0800","0","Harris Hall","254","135","99.00505037623081"
"Utah_246","2017-11-28 08:10:31 -0800","0","Sauer Center","403","290","361.26029397098154"
"Utah_246","2017-11-28 08:10:31 -0800","0","Tobler Museum","259","400","363.3730865102698"
"Utah_246","2017-11-28 08:10:31 -0800","0","Snow Church","299","232","417.8731865051884"
"Utah_246","2017-11-28 08:10:31 -0800","0","Batty House","241","220","220.22715545545242"
"Utah_247","2017-11-28 14:39:12 -0800","0","Tobler Museum","598","442","336.7862823809782"
"Utah_247","2017-11-28 14:39:12 -0800","0","Golledge Hall","283","66","359.9805550304072"
"Utah_247","2017-11-28 14:39:12 -0800","0","Snow Church","457","219","259.37810239108467"
"Utah_247","2017-11-28 14:39:12 -0800","0","Sauer Center","61","286","630.1245908548563"
"Utah_247","2017-11-28 14:39:12 -0800","0","Lynch Station","624","197","616.3383810862341"
"Utah_247","2017-11-28 14:39:12 -0800","0","Harvey House","341","380","115.03912377969506"
"Utah_247","2017-11-28 14:39:12 -0800","0","Harris Hall","204","466","240.25195108468944"
"Utah_247","2017-11-28 14:39:12 -0800","0","Batty House","408","323","384.3982310052948"
"Utah_248","2017-11-28 15:35:01 -0800","0","Lynch Station","13","400","276.0018115882575"
"Utah_248","2017-11-28 15:35:01 -0800","0","Golledge Hall","219","318","346.0549089378736"
"Utah_248","2017-11-28 15:35:01 -0800","0","Snow Church","489","221","227.56317804073663"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harvey House","685","335","418.78514777866707"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harris Hall","249","168","67.23094525588644"
"Utah_248","2017-11-28 15:35:01 -0800","0","Batty House","557","474","567.1895626684257"
"Utah_248","2017-11-28 15:35:01 -0800","0","Sauer Center","476","30","151.08275877809487"
"Utah_248","2017-11-28 15:35:01 -0800","0","Tobler Museum","53","45","446.68669109343296"
"Utah_249","2017-11-28 16:29:13 -0800","0","Lynch Station","625","29","620.317660557879"
"Utah_249","2017-11-28 16:29:13 -0800","0","Tobler Museum","30","72","465.691958272848"
"Utah_249","2017-11-28 16:29:13 -0800","0","Golledge Hall","557","302","13.038404810405298"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harvey House","445","386","180.5602392554906"
"Utah_249","2017-11-28 16:29:13 -0800","0","Snow Church","115","202","601.0074874741579"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harris Hall","235","421","196.02295783912658"
"Utah_249","2017-11-28 16:29:13 -0800","0","Batty House","664","187","642.6460923400997"
"Utah_249","2017-11-28 16:29:13 -0800","0","Sauer Center","121","291","579.4928817509323"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harvey House","535","126","432.39102673390437"
"Utah_250","2017-11-28 16:49:26 -0800","0","Sauer Center","277","132","370.44972668366216"
"Utah_250","2017-11-28 16:49:26 -0800","0","Tobler Museum","118","282","407.7070026379238"
"Utah_250","2017-11-28 16:49:26 -0800","0","Snow Church","282","435","491.1781754109195"
"Utah_250","2017-11-28 16:49:26 -0800","0","Golledge Hall","443","378","149.03019828209315"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harris Hall","432","47","281.30055101261354"
"Utah_250","2017-11-28 16:49:26 -0800","0","Batty House","646","236","620.0459660380027"
"Utah_250","2017-11-28 16:49:26 -0800","0","Lynch Station","610","301","623.6449310304703"
"Utah_251","2017-11-29 07:20:38 -0800","0","Golledge Hall","224","475","386.5953957304717"
"Utah_251","2017-11-29 07:20:38 -0800","0","Snow Church","182","182","534.4950888455384"
"Utah_251","2017-11-29 07:20:38 -0800","0","Sauer Center","15","231","650.5197921662337"
"Utah_251","2017-11-29 07:20:38 -0800","0","Tobler Museum","15","420","563.2832324861091"
"Utah_251","2017-11-29 07:20:38 -0800","0","Lynch Station","596","122","584.0034246474929"
"Utah_251","2017-11-29 07:20:38 -0800","0","Batty House","572","11","604.2731170588346"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harris Hall","509","359","322.6840560052511"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harvey House","659","467","365.44356609468446"
"Utah_253","2017-11-30 07:16:22 -0800","0","Lynch Station","176","383","306.5566831762113"
"Utah_253","2017-11-30 07:16:22 -0800","0","Golledge Hall","495","57","243.9610624669437"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harvey House","699","288","450.37095821111734"
"Utah_253","2017-11-30 07:16:22 -0800","0","Batty House","528","523","560.3588136185599"
"Utah_253","2017-11-30 07:16:22 -0800","0","Sauer Center","166","12","459.05337380309055"
"Utah_253","2017-11-30 07:16:22 -0800","0","Snow Church","374","-25","412.1456053386958"
"Utah_253","2017-11-30 07:16:22 -0800","0","Tobler Museum","246","117","247.05060210410335"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harris Hall","321","254","109.63576058932597"
"Utah_254","2017-11-30 08:03:53 -0800","0","Sauer Center","341","15","284.17600180170035"
"Utah_254","2017-11-30 08:03:53 -0800","0","Golledge Hall","609","368","89.1852005660132"
"Utah_254","2017-11-30 08:03:53 -0800","0","Snow Church","317","283","406.5525796253173"
"Utah_254","2017-11-30 08:03:53 -0800","0","Tobler Museum","553","96","65.39113089708727"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harvey House","21","148","433.7026631230203"
"Utah_254","2017-11-30 08:03:53 -0800","0","Lynch Station","5","289","165.14841809717706"
"Utah_254","2017-11-30 08:03:53 -0800","0","Batty House","65","499","230.15864094141676"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harris Hall","140","57","184.89456454963732"
"Utah_257","2017-12-01 08:47:37 -0800","0","Lynch Station","57","0","131.91285001848757"
"Utah_257","2017-12-01 08:47:37 -0800","0","Batty House","55","176","100.0"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harvey House","186","378","152.029602380589"
"Utah_257","2017-12-01 08:47:37 -0800","0","Golledge Hall","486","319","82.87339742040264"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harris Hall","258","157","81.30190649671138"
"Utah_257","2017-12-01 08:47:37 -0800","0","Tobler Museum","482","106","19.4164878389476"
"Utah_257","2017-12-01 08:47:37 -0800","0","Sauer Center","647","15","24.166091947189145"
"Utah_257","2017-12-01 08:47:37 -0800","0","Snow Church","715","236","31.016124838541646"
"Utah_258","2017-12-01 09:33:47 -0800","0","Batty House","162","527","288.5307609250702"
"Utah_258","2017-12-01 09:33:47 -0800","0","Lynch Station","78","331","217.26711670199887"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harris Hall","392","211","177.63445611704955"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harvey House","724","106","573.1849614217037"
"Utah_258","2017-12-01 09:33:47 -0800","0","Golledge Hall","150","104","454.27414630374903"
"Utah_258","2017-12-01 09:33:47 -0800","0","Snow Church","528","64","235.0"
"Utah_258","2017-12-01 09:33:47 -0800","0","Sauer Center","419","-29","208.78697277368624"
"Utah_258","2017-12-01 09:33:47 -0800","0","Tobler Museum","167","-4","349.502503567571"
"Utah_259","2017-12-01 09:52:42 -0800","0","Batty House","172","430","214.45046047980406"
