"participant","date","direction test","start landmark","facing landmark","target landmark","bearing","actual direction","abs error","same or different route"
"UT_141","2017-09-19 13:54:07 -0700","0","Golledge Hall","Snow Church","Batty House","180","173.56946174631722","6.4305382536827835","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Golledge Hall","Snow Church","Lynch Station","121","173.9683139144772","52.96831391447722","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Golledge Hall","Snow Church","Harris Hall","319","176.20228061379694","142.79771938620306","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Golledge Hall","Snow Church","Harvey House","34","139.9309367825621","105.9309367825621","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Golledge Hall","Snow Church","Golledge Hall","315","79.01907987069414","124.01907987069416","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Golledge Hall","Snow Church","Snow Church","0","1.2041344013641102","1.204134401364115","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Golledge Hall","Snow Church","Sauer Center","65","76.21088344473236","11.21088344473236","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Golledge Hall","Snow Church","Tobler Museum","251","147.02844706156864","103.97155293843136","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Snow Church","Sauer Center","Batty House","0","90.64700941659355","90.64700941659356","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Snow Church","Sauer Center","Lynch Station","0","79.44851915391443","79.44851915391445","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Snow Church","Sauer Center","Harris Hall","0","88.09346154480706","88.09346154480704","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Snow Church","Sauer Center","Harvey House","0","119.69295786010949","119.69295786010949","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Snow Church","Sauer Center","Golledge Hall","283","125.84311454991943","157.15688545008055","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Snow Church","Sauer Center","Snow Church","26","98.30306222775258","72.30306222775255","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Snow Church","Sauer Center","Sauer Center","359","0.27926235158294926","1.2792623515829291","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Snow Church","Sauer Center","Tobler Museum","72","63.69277616633406","8.307223833665937","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Sauer Center","Tobler Museum","Batty House","0","6.744508622348706","6.74450862234869","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Sauer Center","Tobler Museum","Lynch Station","0","17.76205492025987","17.762054920259857","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Sauer Center","Tobler Museum","Harris Hall","0","4.240040563502388","4.240040563502362","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Sauer Center","Tobler Museum","Harvey House","0","23.091344032837192","23.091344032837185","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Sauer Center","Tobler Museum","Golledge Hall","142","51.85616181338527","90.14383818661473","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Sauer Center","Tobler Museum","Snow Church","121","89.63525725921563","31.364742740784365","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Sauer Center","Tobler Museum","Sauer Center","225","107.16801914282013","117.83198085717987","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Sauer Center","Tobler Museum","Tobler Museum","0","2.713388186025341","2.713388186025327","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Tobler Museum","Golledge Hall","Batty House","181","136.41472816658103","44.58527183341897","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Tobler Museum","Golledge Hall","Lynch Station","185","151.18783075667287","33.81216924332713","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Tobler Museum","Golledge Hall","Harris Hall","129","134.13812897590958","5.138128975909581","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Tobler Museum","Golledge Hall","Harvey House","146","94.67158429901373","51.32841570098627","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Tobler Museum","Golledge Hall","Golledge Hall","0","14.726923962424317","14.726923962424337","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Tobler Museum","Golledge Hall","Snow Church","306","13.793808612176546","67.79380861217652","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Tobler Museum","Golledge Hall","Sauer Center","241","73.27642085298281","167.72357914701718","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Tobler Museum","Golledge Hall","Tobler Museum","45","122.22875743509849","77.22875743509849","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Batty House","Lynch Station","Batty House","138","96.33667364573546","41.66332635426454","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Batty House","Lynch Station","Lynch Station","210","47.3279838915145","162.6720161084855","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Batty House","Lynch Station","Harris Hall","257","37.52863730402908","140.52863730402908","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Batty House","Lynch Station","Harvey House","296","93.19423765817854","157.19423765817854","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Batty House","Lynch Station","Golledge Hall","91","51.76768153806619","39.23231846193381","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Batty House","Lynch Station","Snow Church","56","48.199475530819626","7.800524469180374","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Batty House","Lynch Station","Sauer Center","10","30.33169509747685","20.331695097476825","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Batty House","Lynch Station","Tobler Museum","317","37.308021981292235","80.30802198129226","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Lynch Station","Harris Hall","Batty House","311","130.6542463331721","179.6542463331721","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Lynch Station","Harris Hall","Lynch Station","0","162.74412789360767","162.74412789360767","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Lynch Station","Harris Hall","Harris Hall","27","7.021704670907995","19.978295329092006","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Lynch Station","Harris Hall","Harvey House","68","48.195938013595914","19.804061986404086","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Lynch Station","Harris Hall","Golledge Hall","268","3.3238637380609717","95.323863738061","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Lynch Station","Harris Hall","Snow Church","230","8.968174613078455","138.96817461307845","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Lynch Station","Harris Hall","Sauer Center","165","29.209033423777644","135.79096657622236","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Lynch Station","Harris Hall","Tobler Museum","120","17.95076442063424","102.04923557936576","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Harris Hall","Harvey House","Batty House","1","83.35216568459657","82.35216568459657","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Harris Hall","Harvey House","Lynch Station","319","114.56279427841685","155.56279427841685","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Harris Hall","Harvey House","Harris Hall","268","59.35368606619672","151.35368606619673","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Harris Hall","Harvey House","Harvey House","294","2.1467969036293297","68.14679690362931","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Harris Hall","Harvey House","Golledge Hall","238","77.71082192465417","160.28917807534583","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Harris Hall","Harvey House","Snow Church","189","84.72811220292519","104.27188779707481","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Harris Hall","Harvey House","Sauer Center","125","110.65743363432563","14.342566365674372","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Harris Hall","Harvey House","Tobler Museum","64","99.95984558186653","35.959845581866546","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Harvey House","Batty House","Batty House","0","0.9878187546204368","0.9878187546204344","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Harvey House","Batty House","Lynch Station","329","13.276616074645812","44.2766160746458","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Harvey House","Batty House","Harris Hall","288","41.36218551855964","113.36218551855964","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Harvey House","Batty House","Harvey House","266","175.578710578568","90.421289421432","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Harvey House","Batty House","Golledge Hall","208","110.51210577028276","97.48789422971724","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Harvey House","Batty House","Snow Church","138","111.75048274282419","26.24951725717581","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Harvey House","Batty House","Sauer Center","67","91.85113433058417","24.85113433058416","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Harvey House","Batty House","Tobler Museum","39","87.70523899483749","48.70523899483749","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Golledge Hall","Snow Church","Batty House","206","173.56946174631722","32.43053825368278","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Golledge Hall","Snow Church","Lynch Station","147","173.9683139144772","26.96831391447722","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Golledge Hall","Snow Church","Harris Hall","100","176.20228061379694","76.20228061379692","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Golledge Hall","Snow Church","Harvey House","42","139.9309367825621","97.93093678256207","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Golledge Hall","Snow Church","Golledge Hall","269","79.01907987069414","170.01907987069416","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Golledge Hall","Snow Church","Snow Church","304","1.2041344013641102","57.204134401364115","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Golledge Hall","Snow Church","Sauer Center","337","76.21088344473236","99.21088344473236","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Golledge Hall","Snow Church","Tobler Museum","4","147.02844706156864","143.02844706156864","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Snow Church","Sauer Center","Batty House","274","90.64700941659355","176.64700941659356","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Snow Church","Sauer Center","Lynch Station","245","79.44851915391443","165.55148084608555","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Snow Church","Sauer Center","Harris Hall","218","88.09346154480706","129.90653845519296","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Snow Church","Sauer Center","Harvey House","155","119.69295786010949","35.30704213989051","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Snow Church","Sauer Center","Golledge Hall","120","125.84311454991943","5.843114549919449","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Snow Church","Sauer Center","Snow Church","82","98.30306222775258","16.303062227752548","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Snow Church","Sauer Center","Sauer Center","65","0.27926235158294926","64.72073764841706","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Snow Church","Sauer Center","Tobler Museum","299","63.69277616633406","124.69277616633406","same"
"UT_141","2017-09-19 13:03:19 -0700","0","Sauer Center","Tobler Museum","Batty House","218","6.744508622348706","148.74450862234872","different"
"UT_141","2017-09-19 13:03:19 -0700","0","Sauer Center","Tobler Museum","Lynch Station","250","17.76205492025987","127.76205492025986","different"
