"","id","Education","FamSES","Income","Age","Gender","Ethnicity","Kids_1","KidsHome_1","Fav","FavPpl","FavActivity","UStotal","UTtotal","UTrural","UTurban","UTdist","SBtotal","Orient","Route","SA","BFExtraverted","BFAgreeableness","BFConscient","BFEmoStabil","BFOpennness","SOIbehavior","SOIattitude","SOIdesire","SOItotal","ATOTpleasure","ATOTnopleasure","Q1","Q3","Q4","Q5","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q18","Q19","Q20","Q25","Q27","Q29","Q32","Q39","Q40","Q42","Q45","Q47","Q49","Q50","Q51","Q52","Q54","Q56","Q57","Q58","Q59","Q60","Q61","Q62","Q65","Q66","Q67","Q68","Q69","Q72","Q73","Map","WithinRtPt","BetweenRtPt","WithinRtPtAllo","BetweenRtPtAllo","WithinDist","BetweenDist","date","MRT","PSAS"
"133","Utah_237",3,4,1,22,"Female","Latino or Hispanic",0,0,"Big Cottonwood Canyon","My boyfriend","Hike",13,33,11,19,2574.9,2.26666666666667,1.90909090909091,4,3.5,2.5,4,7,7,7,1,1,1.33333333333333,1.11111111111111,2.4,4.6,5,3,5,2,1,1,3,2,1,4,5,5,2,4,5,5,2,5,4,1,5,4,4,4,1,2,1,2,1,1,5,1,1,4,5,5,4,1,1,4,1,1,2,"303.817032530464","38.705855737625","41.93603833725","65.9512483652628","106.850414956275","172.752976829227","322.380298597327","2017-11-22 08:15:39 -0800","-4","3.5"
"134","Utah_238",3,6,1,19,"Female","Caucasian",0,8,"Lake Powell","My family","Boating",1,36,13,20,3196.3,2.93333333333333,2.63636363636364,4.33333333333333,3.125,5.5,4.5,5.5,4,6,1.33333333333333,1,1.66666666666667,1.33333333333333,2.4,3.6,3,4,6,2,1,2,3,3,1,4,4,5,4,4,4,3,3,3,2,3,4,5,5,2,2,5,3,2,2,1,5,1,1,5,4,5,1,1,1,2,3,4,1,"442.643707673129","36.99753347525","47.653574957625","93.3396516839536","126.284080504138","115.462562717558","97.9836565878634","2017-11-27 06:19:08 -0800","-2","3.5"
"135","Utah_239",3,3,1,21,"Female","Latino or Hispanic",0,0,"Home","My boyfriend","Watch tv, eat, spend time together",4,20,6,13,1402.1,3.46666666666667,2,4.33333333333333,3.375,1.5,6,6.5,4.5,5,1.33333333333333,1,1,1.11111111111111,3.8,3.4,3,2,2,1,1,1,3,3,1,3,5,4,3,2,4,4,4,3,2,1,2,2,2,4,3,4,4,4,4,4,2,1,2,4,5,4,4,2,1,3,1,1,1,"409.336789327847","45.9263578350417","60.4772721784688","49.8054015214241","88.4995316471194","136.506411614263","248.407846344795","2017-11-27 07:01:29 -0800","62","4.625"
"136","Utah_240",3,6,1,43,"Female","Caucasian",4,3,"The beach","spouse/kids","relax",17,25,6,17,1892.9,2,2.09090909090909,4.16666666666667,2.75,2.5,6,2.5,6,4,1.33333333333333,3,2.33333333333333,2.22222222222222,2.8,3.2,4,3,3,1,1,1,3,2,1,3,3,4,4,2,2,4,4,4,2,3,4,2,2,2,1,1,1,2,2,3,4,4,5,1,3,1,4,3,2,2,1,1,1,"195.002243433135","29.6936053599167","62.5862891497188","67.8136275977041","88.6538972565336","105.316434494357","87.9517768543831","2017-11-27 08:47:30 -0800","16","3.25"
"137","Utah_241",3,5,2,22,"Male","Caucasian",0,0,"Outside ","Friends who also enjoy spending time outside","climb, bike, hike",18,33,14,17,3060.5,4.26666666666667,4,4,2.875,6,6.5,6,5.5,6.5,4.33333333333333,6.33333333333333,6.33333333333333,5.66666666666667,4.6,2,7,6,5,2,3,4,3,3,1,3,5,4,5,3,5,2,4,2,2,4,4,4,5,5,4,5,5,5,4,4,1,1,1,5,5,3,1,1,1,1,3,4,1,"305.562251319317","18.4757975603333","30.9089147166875","69.8917556082945","96.4730405041455","133.334731686798","112.898738436994","2017-11-27 08:43:33 -0800","60","4.9375"
"138","Utah_242",3,5,2,22,"Male","Other",0,0,"Home","Significant Other","Homework, games",16,34,13,19,2933.4,2.46666666666667,2.18181818181818,3.83333333333333,2.5,3,5,3.5,6,4,1.66666666666667,9,3.33333333333333,4.66666666666667,2.6,4.2,2,4,3,1,1,1,3,3,1,4,4,5,3,5,4,5,4,4,4,1,2,3,3,4,2,4,2,2,2,1,4,1,1,4,3,4,2,4,2,3,1,1,1,"226.894493213102","12.81802889575","24.1358848942188","78.2700592191643","71.4190418417698","92.6972409194142","85.876631933693","2017-11-27 15:24:02 -0800","78","3.3125"
"139","Utah_243",4,2,1,28,"Female","Caucasian",0,0,"Austin Texas","My Family","Swin, visit Family, go out to eat",17,29,13,15,2667.3,2,1.81818181818182,4.33333333333333,3.875,5.5,5.5,2,1.5,3.5,5.33333333333333,5,4.33333333333333,4.88888888888889,3.4,4.8,4,6,2,2,1,1,3,1,1,5,4,3,4,5,4,3,5,3,5,5,1,4,4,2,1,2,1,1,2,1,5,1,4,5,4,5,1,1,1,4,4,1,2,"372.55433092298","44.45322457625","59.2630156219062","52.9965439145129","105.058600151618","188.278709276284","287.49404014001","2017-11-27 15:41:02 -0800","-4","2.625"
"140","Utah_244",2,6,1,18,"Female","Caucasian",0,4,"Alaska","my dad","fishing",9,18,7,10,1701.9,2.4,3,3.83333333333333,3.5,5.5,5.5,5.5,5.5,5.5,1,2,1,1.33333333333333,3.6,2.8,3,3,3,2,1,1,3,2,1,4,5,3,5,4,3,3,4,4,3,2,3,4,5,3,2,3,2,1,4,2,4,1,2,2,5,2,1,2,1,2,1,1,1,"250.151393582899","31.218459246875","54.1367990239375","72.9294783894906","87.7453425559225","112.367650205714","199.044304637517","2017-11-28 06:24:23 -0800","10","4.625"
"141","Utah_245",3,4,2,23,"Male","Caucasian",0,0,"Library","By myself","Thinking/relaxing",5,10,2,8,127,4.06666666666667,3.36363636363636,2.66666666666667,2.375,1,3.5,6,4.5,5,1,4,2,2.33333333333333,3.2,2.4,5,2,2,1,1,1,5,5,1,3,3,2,4,2,4,4,1,1,2,3,1,3,2,4,3,3,4,4,4,4,2,1,1,3,3,4,4,3,1,4,3,1,1,"298.258729326609","29.7869911125833","66.3508664853125","79.2977276359089","91.2300606438049","88.2266765695111","82.5145570161416","2017-11-28 07:07:06 -0800","32","4.3125"
"142","Utah_246",2,6,1,18,"Female","Caucasian",0,0,"Hawaii","Family","Go to the beach ",12,19,4,15,1165.5,2.66666666666667,1.72727272727273,3.16666666666667,2.75,6.5,5,6,5,6,1.33333333333333,1.33333333333333,1.66666666666667,1.44444444444444,3.2,3.6,3,4,5,2,1,2,3,2,1,4,5,4,5,4,5,2,4,2,2,4,4,4,4,2,3,1,3,2,3,3,4,1,2,4,5,4,2,3,1,1,1,1,1,"320.666392827127","37.1353067699583","52.0462133164688","72.8177110758627","92.1867021882345","99.8869375652527","168.796209520319","2017-11-28 08:10:31 -0800","6","3.9375"
"143","Utah_247",5,5,5,23,"Female","Asian/Pacific-Islanders",0,6,"My room","Siblings","Eat, Sleep, Homework",10,19,6,13,1356.9,2.46666666666667,1.54545454545455,3,3.75,3.5,6,5,4.5,6,2,5,3,3.33333333333333,3.4,4.4,3,4,4,2,2,2,3,2,1,5,3,5,2,4,3,5,2,4,5,4,1,1,4,2,1,1,2,2,2,1,4,2,3,2,3,2,2,2,2,3,2,3,4,"367.787152201655","36.22873516075","61.2229494958437","70.8993607154683","72.6333583927397","134.374600331972","330.505901838635","2017-11-28 14:39:12 -0800","-4","3.1875"
"144","Utah_248",3,6,3,19,"Male","Caucasian",0,2,"Hiking in the wilderness","Friends or significant other","explore",14,24,8,15,1657.3,3.66666666666667,3,3,2.625,5.5,3,6.5,6,5.5,3.33333333333333,6.66666666666667,2.33333333333333,4.11111111111111,5,2.4,4,4,4,2,2,2,3,2,1,3,5,4,4,4,1,3,1,2,1,4,5,1,2,2,4,5,4,4,4,5,2,1,1,5,4,5,1,1,1,2,3,1,1,"312.574375517672","50.1888212616667","49.8930052152812","82.0458412859897","71.2867026379993","181.630500141226","148.022225972097","2017-11-28 15:35:01 -0800","32","4.5"
"145","Utah_249",5,7,1,20,"Female","Asian/Pacific-Islanders",0,0,"California","friends","shopping",6,6,1,4,498.2,4,2.72727272727273,3.16666666666667,3.125,4,4,4.5,5.5,4,0,1.66666666666667,0,0.555555555555556,3.2,3.4,4,4,2,2,2,2,4,4,2,4,3,4,4,3,3,4,3,3,4,4,2,3,3,3,3,2,3,3,4,4,2,1,2,4,4,3,3,3,3,3,3,4,2,"412.347210287617","39.204246214375","59.9123842227187","103.855364988944","77.1956599648448","160.995159849314","154.464025587388","2017-11-28 16:29:13 -0800","24","4.1875"
"146","Utah_250",3,4,3,24,"Female","Latino or Hispanic",0,0,"Home","FAMILY","HANG OUT",13,31,9,20,1743.3,1.93333333333333,1.54545454545455,4.5,4,6.5,5.5,5.5,3,5.5,2,3.66666666666667,2,2.55555555555556,2.8,4.4,3,2,3,2,1,1,3,4,1,5,4,5,4,4,5,2,5,2,5,4,5,4,3,5,1,1,2,2,2,2,5,1,4,3,4,3,1,1,1,5,4,1,1,"421.968447228699","35.6356778387917","52.6877709832187","56.5105490946256","101.692871781886","114.364878739925","275.047066809777","2017-11-28 16:49:26 -0800","14","4"
"147","Utah_251",3,3,1,20,"Male","Caucasian",0,0,"Homes and/or Retreats of friends or family","Friends and Family","Share stories, play games, tell jokes, make a lot of food, eat said food, plan trips",8,30,12,17,2406.8,2.8,2.90909090909091,3.83333333333333,2,4,6,3.5,6.5,6.5,2,4.66666666666667,6.33333333333333,4.33333333333333,3.8,2.6,3,4,4,2,1,2,1,5,2,1,5,3,5,2,3,2,2,1,2,3,4,4,4,2,3,1,3,4,2,4,4,2,1,2,4,2,1,1,4,4,5,2,5,"501.412209129327","38.0657603083333","53.934632208125","78.7769636957951","48.1450822661898","86.7110270229214","119.210950924095","2017-11-29 07:20:38 -0800","56","3.375"
"148","Utah_253",3,2,1,21,"Female","Caucasian",0,2,"forest","brother","hike, meditate",6,31,12,18,2180.5,5.6,3.72727272727273,2.66666666666667,2.625,2,6.5,4.5,3,4,1,1,1,1,4.2,2.2,1,1,4,1,1,2,3,3,2,1,5,4,4,3,5,3,4,1,3,1,3,3,3,4,5,4,5,4,5,2,2,4,4,2,5,1,5,3,4,5,1,1,1,"348.641607413506","11.5417182255417","13.3486001055313","50.1624284194551","58.9506028020111","126.840091740719","72.6287128885046","2017-11-30 07:16:22 -0800","20","3.6875"
"149","Utah_254",3,4,3,21,"Male","Caucasian",0,0,"Alaska","family","fish",13,25,7,16,2124.5,4.8,2.36363636363636,3.33333333333333,1.875,6,4,5.5,6,6,1.33333333333333,5.66666666666667,2.33333333333333,3.11111111111111,4.4,2.2,4,1,2,1,2,2,3,1,1,2,4,4,4,2,4,4,2,2,2,1,2,2,1,5,4,5,5,5,4,5,1,1,1,1,5,4,4,1,1,4,1,1,4,"232.401149950171","26.900281580375","61.5158762182812","62.4285293379427","108.097082454112","162.813765309269","107.915884870335","2017-11-30 08:03:53 -0800","54","4.625"
"150","Utah_256",3,4,1,18,"Male","Asian/Pacific-Islanders",0,0,"Home","No one","Relax/Homework",3,27,12,14,2684.1,3.33333333333333,2.72727272727273,3.33333333333333,2.625,1.5,4,6,5,5.5,1,3.66666666666667,2.66666666666667,2.44444444444444,3,3,1,3,3,1,1,2,3,4,1,4,3,4,4,2,2,4,2,2,2,1,3,2,2,2,2,2,2,3,2,2,3,2,1,4,4,2,3,4,3,2,4,3,3,"259.953318545755","19.0735680925","34.9566542268125","42.8110095943896","105.521836068861","71.3131365325923","119.052987179438","2017-11-30 15:33:02 -0800","64","4.125"
"151","Utah_257",3,6,1,18,"Female","Caucasian",0,0,"At home","My friends/family","Hang out, watch movies, do homework",17,27,8,18,2402.2,5,3.63636363636364,4.33333333333333,1.875,4.5,6.5,6.5,4.5,5.5,1,2.33333333333333,2,1.77777777777778,4.2,2.8,3,2,2,2,1,2,1,3,1,4,5,4,4,3,4,4,2,2,3,1,5,2,4,4,4,4,4,5,4,5,1,1,2,4,5,4,3,1,3,3,2,1,1,"77.8395576176086","6.53102900854167","11.5442393973438","51.389042407705","55.4188596925287","66.1441562426999","143.733462678172","2017-12-01 08:47:37 -0800","46","4.6875"
"152","Utah_258",2,5,1,19,"Female","Latino or Hispanic",0,3,"The mountains ","Family ","Explore and ride horses ",10,5,2,3,144.2,3.93333333333333,2.63636363636364,3.5,2.125,5.5,6,5,4.5,5.5,1,6,2.66666666666667,3.22222222222222,4.2,2.8,3,4,2,1,2,3,3,3,1,3,5,4,5,2,5,3,2,3,4,2,4,4,5,3,3,4,3,4,4,3,2,1,2,2,5,2,2,2,2,4,4,1,2,"313.022614726354","11.4805548129583","59.0675429173438","67.6495593665063","88.9998372011627","65.1191523289883","89.1914552583229","2017-12-01 09:33:47 -0800","34","2.875"
"153","Utah_259",3,7,2,20,"Male","Caucasian",0,0,"At Resteraunts","My Friends","Eat",11,16,2,14,327.2,3.13333333333333,1.63636363636364,3,2.5,4,6.5,7,6,4,2.66666666666667,9,6,5.88888888888889,3.6,2.8,1,1,1,1,1,1,3,4,1,4,4,5,4,5,4,4,3,3,4,1,1,2,2,4,3,3,1,2,4,3,3,1,1,2,5,1,2,5,1,5,1,1,3,"174.813542904919","24.2302103154583","44.6945306584688","81.1748615717746","74.676681578864","163.502132448617","149.119753985815","2017-12-01 09:52:42 -0800","-8","4.0625"
"154","Utah_260",3,1,1,21,"Female","Latino or Hispanic",0,0,"park","friends","walk",5,3,0,3,57.5,1.6,2.63636363636364,5,2.5,7,6.5,3.5,2,6.5,1,1,1.66666666666667,1.22222222222222,4.2,2.4,2,3,2,1,1,1,3,1,1,5,4,4,5,3,3,3,2,2,2,4,1,3,3,4,2,1,2,2,2,1,2,1,1,1,5,1,1,1,1,5,1,1,1,"444.59584639466","56.600417496875","57.6617485532188","90.8732973586911","88.0905603877743","163.729787102023","310.699600472949","2017-12-01 10:21:35 -0800","4","3.875"
"155","Utah_261",3,6,2,19,"Female","Caucasian",0,0,"Utah","Friends","Explore",19,23,5,16,1931.6,3.46666666666667,2.81818181818182,3.33333333333333,2.125,6.5,5,4,4,5,3,5,2,3.33333333333333,4.6,2.2,4,2,7,2,3,3,3,4,1,3,5,2,5,3,5,1,1,1,4,1,4,5,5,2,3,4,2,4,2,3,2,1,1,4,5,4,2,2,1,2,2,1,1,"267.348390842482","53.50401601025","56.4620400445625","98.1483577921028","71.7341654302171","139.707844067567","257.768106602936","2017-12-01 10:53:34 -0800","58","4.375"
"156","Utah_262",2,6,1,18,"Male","Caucasian",0,3,"New York","family","shop and hang out",14,18,6,12,1211.9,3.53333333333333,3.27272727272727,3.5,2.375,3.5,4,4.5,5.5,5.5,0.666666666666667,5.33333333333333,0.666666666666667,2.22222222222222,3.4,3,3,4,6,2,2,2,3,3,1,3,4,3,3,3,4,3,2,2,3,4,2,2,3,4,2,2,2,3,3,3,2,1,2,3,3,3,2,2,3,2,2,2,1,"367.681623236351","29.127161388","56.9913504173438","91.5793906721079","94.2118576204904","101.153863345514","176.403694866113","2017-12-01 11:13:58 -0800","56","4.5"
"157","Utah_263",3,3,1,21,"Female","Caucasian",0,0,"Library","N/A Alone","Read, Draw, Write",19,22,8,13,2182.9,4.53333333333333,3.63636363636364,3.33333333333333,2.375,1,4.5,3.5,5,6.5,1.66666666666667,3,1.33333333333333,2,4.4,2,3,1,4,2,2,2,1,2,2,1,5,5,5,2,4,2,1,2,2,1,3,1,1,4,3,5,4,5,2,4,2,4,1,4,5,5,3,5,3,5,2,1,1,"398.807927492861","17.5730571055417","57.8751202139062","60.0618935224292","93.8240824904447","122.759083347107","154.502552881079","2017-12-04 06:01:31 -0800","30","5"
"158","Utah_265",3,3,3,25,"Female","Other",0,3,"Coffee shop","usually by myself, occasionally I'll have a friend or two.","Study, read a book, people-watch.",8,17,3,14,311.6,4.26666666666667,3.18181818181818,3.66666666666667,3.125,6.5,5,5,6,6,0,0,0,0,4.6,3.6,4,4,3,2,1,2,3,1,1,3,5,4,5,2,1,4,2,2,4,4,4,4,4,4,4,5,4,2,5,2,2,1,4,4,5,4,2,4,2,2,4,2,4,"254.229521553735","50.706115403875","57.57261254425","69.1793629133438","90.1089124732785","109.476341225012","194.982828428388","2017-12-04 08:55:40 -0800","44","4.375"
"159","Utah_266",3,4,1,18,"Male","Asian/Pacific-Islanders",0,1,"Downtown","Friends","Chill",9,16,3,12,813.3,3.4,2.54545454545455,3,3.125,5.5,5.5,4,4,5.5,0,4.33333333333333,3,2.44444444444444,4.2,2.8,3,5,3,2,2,2,3,3,1,4,5,4,5,3,3,3,2,3,3,2,4,4,5,4,2,2,2,2,3,2,4,2,2,4,5,2,2,2,2,2,2,1,1,"187.863675046638","33.6402900517917","55.359864195625","80.8659730884197","98.6884054878154","92.3244321345389","153.106314150224","2017-12-04 09:45:57 -0800","-6","4.1875"
"160","Utah_267",2,4,2,19,"Male","Caucasian",0,0,"Nature","Myself or friends","Relax",8,38,15,20,3179.4,3.73333333333333,2.81818181818182,3,2.375,5.5,4,6,3.5,6,3.66666666666667,7.33333333333333,0,3.66666666666667,3.8,2.6,4,5,8,4,2,3,3,3,1,4,5,3,4,2,3,3,4,3,3,2,3,4,4,4,2,4,2,1,3,3,3,2,1,3,5,3,1,3,1,3,3,1,1,"276.920668145861","19.7748883996667","48.03522695725","62.6074143220685","66.6765989619475","141.845738475192","179.880362374185","2017-12-04 09:54:13 -0800","34","4.75"
"161","Utah_268",3,5,1,18,"Male","Caucasian",0,0,"Colorado","My close friends","Do outdoor activities",13,12,3,8,1113.2,4.13333333333333,2.90909090909091,3.66666666666667,1.75,3,5,5.5,4.5,4.5,2,6.66666666666667,7.66666666666667,5.44444444444444,3.6,2.6,3,4,3,1,1,2,3,3,1,4,4,4,4,2,3,4,3,2,3,2,4,3,3,4,3,2,4,4,3,4,2,1,2,4,4,4,2,3,3,2,1,1,1,"464.036645097955","21.6598495815417","32.3596251006563","62.6457315347858","61.6319088232063","126.301445951759","140.919898988079","2017-12-04 10:48:05 -0800","48","3.5625"
"162","Utah_270",4,2,4,33,"Male","Caucasian",3,3,"Mountains","Family","Relax, explore, wander",16,32,13,17,3448.5,2.93333333333333,2.09090909090909,3.83333333333333,3.375,2,4,5.5,4,5.5,1.33333333333333,1,2.33333333333333,1.55555555555556,3,4,4,3,2,2,2,1,2,3,1,4,4,5,4,3,3,3,2,4,5,1,4,2,2,2,1,2,2,4,1,2,5,1,1,5,5,4,2,1,2,2,3,4,4,"235.633546137701","41.5018974404583","63.478146959875","59.7015546872655","82.0557286413156","138.151686474755","204.369798363392","2017-12-05 06:02:31 -0800","60","4.25"
"163","Utah_271",3,3,4,31,"Female","Caucasian",0,0,"The beach in Hawaii","My husband","Relax",31,34,12,20,2904.3,5.33333333333333,2.72727272727273,3.33333333333333,1.25,3.5,7,6,6,5.5,1.33333333333333,1,1.66666666666667,1.33333333333333,5,1.2,4,3,3,2,1,2,3,4,1,3,5,2,5,2,5,2,2,1,2,1,2,4,4,5,4,4,4,5,5,4,1,1,1,4,5,5,4,1,1,1,1,1,1,"496.155015474793","36.186115089875","37.4442788856875","76.037915540638","95.7088869716519","93.907199307563","99.6064793365178","2017-12-05 06:17:46 -0800","24","4.625"
"164","Utah_272",3,5,2,24,"Female","Caucasian",0,0,"at home","family ","hang out",16,26,6,18,2262.5,3.86666666666667,1.36363636363636,2.66666666666667,1,3.5,6,5,5.5,4,1.33333333333333,1,1,1.11111111111111,3.2,2.2,3,3,3,1,1,1,3,5,1,2,4,2,3,4,3,3,4,4,3,2,3,4,3,4,4,4,4,2,4,3,2,1,1,3,4,3,3,3,1,3,2,1,1,"125.906396358474","6.72246548741667","50.3689012118125","60.2285468830879","79.7782326474841","104.89367309222","165.832557934595","2017-12-05 06:58:17 -0800","-24","3.8125"
"165","Utah_273",4,4,6,25,"Male","Latino or Hispanic",0,0,"Home","No one","Watch tv, Read, Play video games",1,21,7,13,1779.3,3.26666666666667,3.18181818181818,2.83333333333333,3.75,1.5,4.5,3.5,3,4.5,2,5.33333333333333,4.33333333333333,3.88888888888889,4,3.8,2,6,2,2,3,3,3,4,1,3,4,4,4,5,2,4,3,3,5,2,4,3,2,2,2,4,3,2,1,2,4,1,1,5,4,1,5,5,3,3,5,1,4,"451.373670654981","14.41092899475","45.9676023533438","73.7356745964598","82.3219760592973","75.6217100644988","95.1555758253467","2017-12-05 07:12:10 -0800","28","3.5625"
"166","Utah_274",3,4,2,21,"Female","Caucasian",0,0,"Escalante Utah","my old students","talk, horseback riding",31,20,8,12,1176.1,4.8,3.63636363636364,5,3.125,2,4.5,4,2.5,4,4,7.33333333333333,4,5.11111111111111,5.6,3.4,3,4,4,1,2,3,3,1,1,2,4,4,4,4,4,4,2,4,5,4,4,2,3,4,4,2,4,4,4,2,2,4,4,3,4,2,4,4,2,4,2,3,2,"483.788917049702","34.142916071875","46.8758403119063","64.0834094067441","73.4337157377115","101.308554752768","116.525750763914","2017-12-05 08:10:57 -0800","52","4"
"167","Utah_275",2,5,2,18,"Male","Caucasian",0,0,"Mountains","friends","Ski, hike, bike, ect..",14,33,14,16,3206.7,5.26666666666667,3.36363636363636,3.33333333333333,2.125,7,5,3.5,6.5,6.5,2.66666666666667,8,6.66666666666667,5.77777777777778,4.6,1.8,3,5,4,2,2,2,3,3,1,2,5,2,5,4,2,2,2,2,1,4,2,4,4,4,4,5,4,5,4,4,1,1,1,2,5,2,1,1,1,1,4,2,1,"396.352438762257","26.193014450875","50.566167781","60.1884114951204","86.6410351567964","81.0622878577063","84.9060253653734","2017-12-05 08:21:54 -0800","24","4.125"
"168","Utah_276",3,5,4,19,"Female","Caucasian",0,0,"My favorite place to spend time (on a normal day) is at the gym. It's a good stress relief and I really love bettering my fitness. If I could choose anywhere, my favorite place is my beach house in Newport Beach, California on the rooftop enjoying the sun!","If I had a significant other, I would like to be with them and my family. If not, my best friend and family. (Beach house) Best friend (gym) ","Beach house: Often relax and forget about the busy life I live for the moment. Gym: Workout!",6,24,6,18,1124.7,5.13333333333333,4,5,2.125,7,6,6.5,3.5,7,3.33333333333333,4.33333333333333,6,4.55555555555556,5.2,2.8,5,5,2,1,1,1,3,1,1,4,5,3,5,4,5,3,2,1,4,2,5,5,5,5,5,5,4,4,5,4,1,1,1,2,5,2,2,2,5,2,5,1,1,"369.897315343668","35.6264071101667","46.4947604393906","74.0515755995223","77.7286545839748","121.801790517891","138.199272529162","2017-12-05 15:43:12 -0800","30","3.6875"
"169","Utah_276",3,5,4,19,"Female","Caucasian",0,0,"My favorite place to spend time (on a normal day) is at the gym. It's a good stress relief and I really love bettering my fitness. If I could choose anywhere, my favorite place is my beach house in Newport Beach, California on the rooftop enjoying the sun!","If I had a significant other, I would like to be with them and my family. If not, my best friend and family. (Beach house) Best friend (gym) ","Beach house: Often relax and forget about the busy life I live for the moment. Gym: Workout!",6,24,6,18,1124.7,5.13333333333333,4,5,2.125,7,6,6.5,3.5,7,3.33333333333333,4.33333333333333,6,4.55555555555556,5.2,2.8,5,5,2,1,1,1,3,1,1,4,5,3,5,4,5,3,2,1,4,2,5,5,5,5,5,5,4,4,5,4,1,1,1,2,5,2,2,2,5,2,5,1,1,"369.897315343668","35.6264071101667","46.4947604393906","74.0515755995223","77.7286545839748","121.801790517891","138.199272529162","2017-12-05 15:40:09 -0800","26","5.625"
"170","Utah_278",3,3,4,19,"Female","Latino or Hispanic",0,0,"California","my family ","visit all the family we have over there",4,13,2,11,535.7,3.73333333333333,2.63636363636364,4.66666666666667,3.25,2,5,6.5,5.5,5.5,1.66666666666667,3,3,2.55555555555556,3,4.2,3,2,2,2,1,2,3,3,1,3,4,4,5,4,4,4,4,5,4,2,2,4,4,2,2,2,4,2,2,1,4,1,4,2,4,4,2,2,4,2,2,2,1,"256.627754804873","35.9029751555833","47.595378208","58.9353503279764","87.6593854850038","268.546706383102","118.840464021021","2017-12-05 16:28:06 -0800","4","4.375"
"171","Utah_279",3,5,8,18,"Male","Asian/Pacific-Islanders",0,1,"Home","My family","Relax",25,13,0,13,600.6,5.73333333333333,3,3.66666666666667,1,3.5,4,6.5,5.5,4,1,8,4,4.33333333333333,4.2,1,4,3,8,2,1,1,3,3,1,3,3,4,2,3,2,4,4,3,2,4,5,2,3,5,5,5,5,3,5,3,1,2,3,3,3,2,2,2,1,3,5,1,1,"239.145789011886","26.4114823026667","50.609860613125","61.2458679088611","90.4535677246587","96.2039286919529","250.465965398727","2017-12-06 06:13:12 -0800","28","4.375"
"172","Utah_280",2,6,2,22,"Female","Latino or Hispanic",0,0,"My cabin in Driggs, Idaho.","My parents, freinds, boyfriend, and other family members.","I ski/snowboard and hike ",16,19,4,14,1278.3,3.66666666666667,2.63636363636364,5,2,6.5,5.5,7,7,7,1.33333333333333,2.66666666666667,1,1.66666666666667,5,3.8,4,4,3,2,1,1,3,3,1,2,5,3,5,5,5,2,3,3,5,1,5,5,5,3,2,1,3,2,4,1,3,1,1,5,5,5,2,1,1,1,1,1,1,"322.327224373077","37.1281558588333","63.7235573265937","60.9712536336539","95.0487062264248","95.1540589929654","135.985272643416","2017-12-05 16:50:21 -0800","10","5.625"
"173","Utah_281",2,3,1,18,"Male","Caucasian",0,0,"Dance Hall","Dates","Dance",13,18,9,7,2412.3,4.73333333333333,4.27272727272727,3.5,2.625,4.5,4.5,4,4.5,4.5,1,1.33333333333333,4.66666666666667,2.33333333333333,4.2,3.6,2,3,3,2,1,2,5,3,1,4,4,4,3,3,4,3,2,3,3,3,3,3,3,5,4,5,5,4,4,4,2,1,1,4,5,3,3,4,4,3,4,2,3,"175.868896044051","31.2939016695417","60.8367266077813","55.6706664705911","88.5817691645625","100.623499360618","144.583910795124","2017-12-06 06:16:55 -0800","56","5.0625"
"174","Utah_282",3,4,3,22,"Female","Caucasian",1,0,"Disneyland","Family","Enjoy rides, food and entertainment",14,29,8,19,1719.2,3.6,3.27272727272727,4.83333333333333,3.25,1,7,6.5,5,5.5,3.66666666666667,8,1.66666666666667,4.44444444444444,3.6,4.4,1,3,3,2,1,1,4,3,1,4,4,5,4,5,2,1,5,5,5,1,4,2,1,3,2,5,1,2,1,3,4,1,1,4,4,4,4,5,1,4,2,1,2,"233.663702819279","22.186239789","53.9763025692188","66.2505063557406","76.2871487640836","100.182222593203","185.510281067065","2017-12-06 07:05:47 -0800","52","4.25"
"175","Utah_283",3,5,1,20,"Female","Caucasian",0,0,"Disneyland","My friends or boyfriend","Ride the rides and watch parades",8,27,8,17,1797.4,3.73333333333333,2.18181818181818,3.33333333333333,2.5,6,4.5,6,3.5,5,3,7.66666666666667,4,4.88888888888889,3.4,3.4,5,2,2,2,1,1,3,1,1,2,4,5,4,3,4,4,2,5,3,1,2,2,3,3,5,4,3,2,3,2,2,1,1,1,4,2,1,1,1,3,1,1,1,"347.312092624277","28.8556298803333","51.988584417","61.3315368107095","88.8842289627178","186.956763126998","242.242423500094","2017-12-06 08:10:40 -0800","24","4.125"
"176","Utah_284",3,5,1,19,"Male","Caucasian",0,0,"Utah","everyone","ski climb run bike school",18,20,9,10,1767,4.46666666666667,4.36363636363636,3.33333333333333,3,6,3,6.5,3,7,3,6,7,5.33333333333333,5.2,1.8,4,6,4,2,4,5,3,2,1,4,5,3,5,4,5,2,4,2,3,3,4,4,4,5,5,5,5,5,5,5,2,1,5,5,5,5,1,1,1,2,2,2,2,"244.566898577466","28.1505292785417","47.2171745388438","56.0638568567655","77.250707725269","111.692576971624","260.977995503369","2017-12-06 07:17:25 -0800","40","3.0625"
