participant,date,direction test,start landmark,facing landmark,target landmark,bearing,actual direction,abs error,same or different route
Utah_242,11/27/2017 15:24,0,Tobler Museum,Sauer Center,Snow Church,40,38.78279809,1.217201914,same
Utah_243,11/27/2017 15:41,0,Batty House,Lynch Station,Golledge Hall,11,51.76768154,40.76768154,different
Utah_243,11/27/2017 15:41,0,Batty House,Lynch Station,Tobler Museum,120,37.30802198,82.69197802,different
Utah_243,11/27/2017 15:41,0,Batty House,Lynch Station,Harris Hall,7,37.5286373,30.5286373,same
Utah_243,11/27/2017 15:41,0,Batty House,Lynch Station,Lynch Station,4,47.32798389,43.32798389,same
Utah_243,11/27/2017 15:41,0,Batty House,Lynch Station,Snow Church,68,48.19947553,19.80052447,different
Utah_243,11/27/2017 15:41,0,Batty House,Lynch Station,Harvey House,2,93.19423766,91.19423766,same
Utah_243,11/27/2017 15:41,0,Batty House,Lynch Station,Sauer Center,34,30.3316951,3.668304903,different
Utah_243,11/27/2017 15:41,0,Lynch Station,Harris Hall,Harris Hall,80,7.021704671,72.97829533,same
Utah_243,11/27/2017 15:41,0,Lynch Station,Harris Hall,Sauer Center,46,29.20903342,16.79096658,different
Utah_243,11/27/2017 15:41,0,Lynch Station,Harris Hall,Golledge Hall,149,3.323863738,145.6761363,different
Utah_243,11/27/2017 15:41,0,Lynch Station,Harris Hall,Snow Church,13,8.968174613,4.031825387,different
Utah_243,11/27/2017 15:41,0,Lynch Station,Harris Hall,Tobler Museum,111,17.95076442,93.04923558,different
Utah_243,11/27/2017 15:41,0,Lynch Station,Harris Hall,Harvey House,119,48.19593801,70.80406199,same
Utah_243,11/27/2017 15:41,0,Lynch Station,Harris Hall,Batty House,135,130.6542463,4.345753667,same
Utah_243,11/27/2017 15:41,0,Harris Hall,Harvey House,Harvey House,130,2.146796904,127.8532031,same
Utah_243,11/27/2017 15:41,0,Harris Hall,Harvey House,Lynch Station,38,114.5627943,76.56279428,same
Utah_243,11/27/2017 15:41,0,Harris Hall,Harvey House,Batty House,38,83.35216568,45.35216568,same
Utah_243,11/27/2017 15:41,0,Harris Hall,Harvey House,Snow Church,95,84.7281122,10.2718878,different
Utah_243,11/27/2017 15:41,0,Harris Hall,Harvey House,Sauer Center,119,110.6574336,8.342566366,different
Utah_243,11/27/2017 15:41,0,Harris Hall,Harvey House,Tobler Museum,95,99.95984558,4.959845582,different
Utah_243,11/27/2017 15:41,0,Harris Hall,Harvey House,Golledge Hall,89,77.71082192,11.28917808,different
Utah_243,11/27/2017 15:41,0,Harvey House,Harris Hall,Golledge Hall,78,64.9530254,13.0469746,different
Utah_243,11/27/2017 15:41,0,Harvey House,Harris Hall,Tobler Museum,78,42.14615863,35.85384137,different
Utah_243,11/27/2017 15:41,0,Harvey House,Harris Hall,Sauer Center,54,46.29205396,7.707946037,different
Utah_243,11/27/2017 15:41,0,Harvey House,Harris Hall,Harris Hall,35,4.196894849,30.80310515,same
Utah_243,11/27/2017 15:41,0,Harvey House,Harris Hall,Batty House,25,46.54689912,21.54689912,same
Utah_243,11/27/2017 15:41,0,Harvey House,Harris Hall,Snow Church,83,66.19140238,16.80859762,different
Utah_243,11/27/2017 15:41,0,Harvey House,Harris Hall,Lynch Station,23,32.28246429,9.282464293,same
Utah_243,11/27/2017 15:41,0,Golledge Hall,Snow Church,Harvey House,2,139.9309368,137.9309368,different
Utah_243,11/27/2017 15:41,0,Golledge Hall,Snow Church,Sauer Center,58,76.21088344,18.21088344,same
Utah_243,11/27/2017 15:41,0,Golledge Hall,Snow Church,Harris Hall,87,176.2022806,89.20228061,different
Utah_243,11/27/2017 15:41,0,Golledge Hall,Snow Church,Lynch Station,177,173.9683139,3.031686086,different
Utah_243,11/27/2017 15:41,0,Golledge Hall,Snow Church,Snow Church,157,1.204134401,155.7958656,same
Utah_243,11/27/2017 15:41,0,Golledge Hall,Snow Church,Tobler Museum,144,147.0284471,3.028447062,same
Utah_243,11/27/2017 15:41,0,Golledge Hall,Snow Church,Batty House,19,173.5694617,154.5694617,different
Utah_243,11/27/2017 15:41,0,Snow Church,Sauer Center,Sauer Center,31,0.279262352,30.72073765,same
Utah_243,11/27/2017 15:41,0,Snow Church,Sauer Center,Tobler Museum,86,63.69277617,22.30722383,same
Utah_243,11/27/2017 15:41,0,Snow Church,Sauer Center,Golledge Hall,20,125.8431145,105.8431145,same
Utah_243,11/27/2017 15:41,0,Snow Church,Sauer Center,Harris Hall,31,88.09346154,57.09346154,different
Utah_243,11/27/2017 15:41,0,Snow Church,Sauer Center,Lynch Station,179,79.44851915,99.55148085,different
Utah_243,11/27/2017 15:41,0,Snow Church,Sauer Center,Batty House,0,90.64700942,90.64700942,different
Utah_243,11/27/2017 15:41,0,Snow Church,Sauer Center,Harvey House,39,119.6929579,80.69295786,different
Utah_243,11/27/2017 15:41,0,Sauer Center,Tobler Museum,Lynch Station,80,17.76205492,62.23794508,different
Utah_243,11/27/2017 15:41,0,Sauer Center,Tobler Museum,Golledge Hall,50,51.85616181,1.856161813,same
Utah_243,11/27/2017 15:41,0,Sauer Center,Tobler Museum,Tobler Museum,38,2.713388186,35.28661181,same
Utah_243,11/27/2017 15:41,0,Sauer Center,Tobler Museum,Snow Church,49,89.63525726,40.63525726,same
Utah_243,11/27/2017 15:41,0,Sauer Center,Tobler Museum,Batty House,73,6.744508622,66.25549138,different
Utah_243,11/27/2017 15:41,0,Sauer Center,Tobler Museum,Harvey House,73,23.09134403,49.90865597,different
Utah_243,11/27/2017 15:41,0,Sauer Center,Tobler Museum,Harris Hall,27,4.240040564,22.75995944,different
Utah_243,11/27/2017 15:41,0,Tobler Museum,Sauer Center,Sauer Center,20,20.69981416,0.699814155,same
Utah_243,11/27/2017 15:41,0,Tobler Museum,Sauer Center,Batty House,18,171.0086651,153.0086651,different
Utah_243,11/27/2017 15:41,0,Tobler Museum,Sauer Center,Harvey House,70,147.248191,77.248191,different
Utah_243,11/27/2017 15:41,0,Tobler Museum,Sauer Center,Golledge Hall,69,67.30353066,1.69646934,same
Utah_243,11/27/2017 15:41,0,Tobler Museum,Sauer Center,Snow Church,65,38.78279809,26.21720191,same
Utah_243,11/27/2017 15:41,0,Tobler Museum,Sauer Center,Lynch Station,7,156.2355625,149.2355625,different
Utah_243,11/27/2017 15:41,0,Tobler Museum,Sauer Center,Harris Hall,85,173.2852643,88.28526433,different
Utah_244,11/28/2017 6:24,0,Batty House,Lynch Station,Harris Hall,72,37.5286373,34.4713627,same
Utah_244,11/28/2017 6:24,0,Batty House,Lynch Station,Tobler Museum,72,37.30802198,34.69197802,different
Utah_244,11/28/2017 6:24,0,Batty House,Lynch Station,Snow Church,65,48.19947553,16.80052447,different
Utah_244,11/28/2017 6:24,0,Batty House,Lynch Station,Lynch Station,65,47.32798389,17.67201611,same
Utah_244,11/28/2017 6:24,0,Batty House,Lynch Station,Golledge Hall,24,51.76768154,27.76768154,different
Utah_244,11/28/2017 6:24,0,Batty House,Lynch Station,Harvey House,140,93.19423766,46.80576234,same
Utah_244,11/28/2017 6:24,0,Batty House,Lynch Station,Sauer Center,29,30.3316951,1.331695097,different
Utah_244,11/28/2017 6:24,0,Lynch Station,Harris Hall,Harris Hall,25,7.021704671,17.97829533,same
Utah_244,11/28/2017 6:24,0,Lynch Station,Harris Hall,Golledge Hall,25,3.323863738,21.67613626,different
Utah_244,11/28/2017 6:24,0,Lynch Station,Harris Hall,Batty House,119,130.6542463,11.65424633,same
Utah_244,11/28/2017 6:24,0,Lynch Station,Harris Hall,Sauer Center,171,29.20903342,141.7909666,different
Utah_244,11/28/2017 6:24,0,Lynch Station,Harris Hall,Harvey House,60,48.19593801,11.80406199,same
Utah_244,11/28/2017 6:24,0,Lynch Station,Harris Hall,Tobler Museum,60,17.95076442,42.04923558,different
Utah_244,11/28/2017 6:24,0,Lynch Station,Harris Hall,Snow Church,26,8.968174613,17.03182539,different
Utah_244,11/28/2017 6:24,0,Harris Hall,Harvey House,Harvey House,34,2.146796904,31.8532031,same
Utah_244,11/28/2017 6:24,0,Harris Hall,Harvey House,Sauer Center,150,110.6574336,39.34256637,different
Utah_244,11/28/2017 6:24,0,Harris Hall,Harvey House,Snow Church,51,84.7281122,33.7281122,different
Utah_244,11/28/2017 6:24,0,Harris Hall,Harvey House,Tobler Museum,164,99.95984558,64.04015442,different
Utah_244,11/28/2017 6:24,0,Harris Hall,Harvey House,Lynch Station,164,114.5627943,49.43720572,same
Utah_244,11/28/2017 6:24,0,Harris Hall,Harvey House,Golledge Hall,78,77.71082192,0.289178075,different
Utah_244,11/28/2017 6:24,0,Harris Hall,Harvey House,Batty House,101,83.35216568,17.64783432,same
Utah_244,11/28/2017 6:24,0,Harvey House,Harris Hall,Sauer Center,12,46.29205396,34.29205396,different
Utah_244,11/28/2017 6:24,0,Harvey House,Harris Hall,Tobler Museum,12,42.14615863,30.14615863,different
Utah_244,11/28/2017 6:24,0,Harvey House,Harris Hall,Batty House,81,46.54689912,34.45310088,same
Utah_244,11/28/2017 6:24,0,Harvey House,Harris Hall,Lynch Station,29,32.28246429,3.282464293,same
Utah_244,11/28/2017 6:24,0,Harvey House,Harris Hall,Snow Church,41,66.19140238,25.19140238,different
Utah_244,11/28/2017 6:24,0,Harvey House,Harris Hall,Harris Hall,93,4.196894849,88.80310515,same
Utah_244,11/28/2017 6:24,0,Harvey House,Harris Hall,Golledge Hall,93,64.9530254,28.0469746,different
Utah_244,11/28/2017 6:24,0,Golledge Hall,Snow Church,Harvey House,166,139.9309368,26.06906322,different
Utah_244,11/28/2017 6:24,0,Golledge Hall,Snow Church,Lynch Station,20,173.9683139,153.9683139,different
Utah_244,11/28/2017 6:24,0,Golledge Hall,Snow Church,Harris Hall,24,176.2022806,152.2022806,different
Utah_244,11/28/2017 6:24,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same
Utah_244,11/28/2017 6:24,0,Golledge Hall,Snow Church,Tobler Museum,171,147.0284471,23.97155294,same
Utah_244,11/28/2017 6:24,0,Golledge Hall,Snow Church,Batty House,101,173.5694617,72.56946175,different
Utah_244,11/28/2017 6:24,0,Golledge Hall,Snow Church,Sauer Center,95,76.21088344,18.78911656,same
Utah_244,11/28/2017 6:24,0,Snow Church,Sauer Center,Tobler Museum,22,63.69277617,41.69277617,same
Utah_244,11/28/2017 6:24,0,Snow Church,Sauer Center,Sauer Center,54,0.279262352,53.72073765,same
Utah_244,11/28/2017 6:24,0,Snow Church,Sauer Center,Lynch Station,179,79.44851915,99.55148085,different
Utah_244,11/28/2017 6:24,0,Snow Church,Sauer Center,Golledge Hall,147,125.8431145,21.15688545,same
Utah_244,11/28/2017 6:24,0,Snow Church,Sauer Center,Harris Hall,137,88.09346154,48.90653846,different
Utah_244,11/28/2017 6:24,0,Snow Church,Sauer Center,Harvey House,177,119.6929579,57.30704214,different
Utah_244,11/28/2017 6:24,0,Snow Church,Sauer Center,Batty House,87,90.64700942,3.647009417,different
Utah_244,11/28/2017 6:24,0,Sauer Center,Tobler Museum,Golledge Hall,53,51.85616181,1.143838187,same
Utah_244,11/28/2017 6:24,0,Sauer Center,Tobler Museum,Tobler Museum,12,2.713388186,9.286611814,same
Utah_244,11/28/2017 6:24,0,Sauer Center,Tobler Museum,Batty House,80,6.744508622,73.25549138,different
Utah_244,11/28/2017 6:24,0,Sauer Center,Tobler Museum,Snow Church,23,89.63525726,66.63525726,same
Utah_244,11/28/2017 6:24,0,Sauer Center,Tobler Museum,Harvey House,25,23.09134403,1.908655967,different
Utah_244,11/28/2017 6:24,0,Sauer Center,Tobler Museum,Harris Hall,55,4.240040564,50.75995944,different
Utah_244,11/28/2017 6:24,0,Sauer Center,Tobler Museum,Lynch Station,80,17.76205492,62.23794508,different
Utah_244,11/28/2017 6:24,0,Tobler Museum,Sauer Center,Lynch Station,20,156.2355625,136.2355625,different
Utah_244,11/28/2017 6:24,0,Tobler Museum,Sauer Center,Golledge Hall,82,67.30353066,14.69646934,same
Utah_244,11/28/2017 6:24,0,Tobler Museum,Sauer Center,Harvey House,24,147.248191,123.248191,different
Utah_244,11/28/2017 6:24,0,Tobler Museum,Sauer Center,Batty House,130,171.0086651,41.00866514,different
Utah_244,11/28/2017 6:24,0,Tobler Museum,Sauer Center,Sauer Center,130,20.69981416,109.3001858,same
Utah_244,11/28/2017 6:24,0,Tobler Museum,Sauer Center,Snow Church,16,38.78279809,22.78279809,same
Utah_244,11/28/2017 6:24,0,Tobler Museum,Sauer Center,Harris Hall,102,173.2852643,71.28526433,different
Utah_245,11/28/2017 7:07,0,Batty House,Lynch Station,Snow Church,6,48.19947553,42.19947553,different
Utah_245,11/28/2017 7:07,0,Batty House,Lynch Station,Lynch Station,6,47.32798389,41.32798389,same
Utah_245,11/28/2017 7:07,0,Batty House,Lynch Station,Sauer Center,35,30.3316951,4.668304903,different
Utah_245,11/28/2017 7:07,0,Batty House,Lynch Station,Tobler Museum,24,37.30802198,13.30802198,different
Utah_245,11/28/2017 7:07,0,Batty House,Lynch Station,Harris Hall,24,37.5286373,13.5286373,same
Utah_245,11/28/2017 7:07,0,Batty House,Lynch Station,Golledge Hall,47,51.76768154,4.767681538,different
Utah_245,11/28/2017 7:07,0,Batty House,Lynch Station,Harvey House,5,93.19423766,88.19423766,same
Utah_245,11/28/2017 7:07,0,Lynch Station,Harris Hall,Golledge Hall,12,3.323863738,8.676136262,different
Utah_245,11/28/2017 7:07,0,Lynch Station,Harris Hall,Tobler Museum,12,17.95076442,5.950764421,different
Utah_245,11/28/2017 7:07,0,Lynch Station,Harris Hall,Snow Church,83,8.968174613,74.03182539,different
Utah_245,11/28/2017 7:07,0,Lynch Station,Harris Hall,Harris Hall,1,7.021704671,6.021704671,same
Utah_245,11/28/2017 7:07,0,Lynch Station,Harris Hall,Sauer Center,34,29.20903342,4.790966576,different
Utah_245,11/28/2017 7:07,0,Lynch Station,Harris Hall,Batty House,116,130.6542463,14.65424633,same
Utah_245,11/28/2017 7:07,0,Lynch Station,Harris Hall,Harvey House,54,48.19593801,5.804061986,same
Utah_245,11/28/2017 7:07,0,Harris Hall,Harvey House,Lynch Station,41,114.5627943,73.56279428,same
Utah_245,11/28/2017 7:07,0,Harris Hall,Harvey House,Tobler Museum,132,99.95984558,32.04015442,different
Utah_245,11/28/2017 7:07,0,Harris Hall,Harvey House,Sauer Center,87,110.6574336,23.65743363,different
Utah_245,11/28/2017 7:07,0,Harris Hall,Harvey House,Snow Church,7,84.7281122,77.7281122,different
Utah_245,11/28/2017 7:07,0,Harris Hall,Harvey House,Golledge Hall,178,77.71082192,100.2891781,different
Utah_245,11/28/2017 7:07,0,Harris Hall,Harvey House,Batty House,93,83.35216568,9.647834315,same
Utah_245,11/28/2017 7:07,0,Harris Hall,Harvey House,Harvey House,160,2.146796904,157.8532031,same
Utah_245,11/28/2017 7:07,0,Harvey House,Harris Hall,Harris Hall,106,4.196894849,101.8031052,same
Utah_245,11/28/2017 7:07,0,Harvey House,Harris Hall,Snow Church,106,66.19140238,39.80859762,different
Utah_245,11/28/2017 7:07,0,Harvey House,Harris Hall,Lynch Station,98,32.28246429,65.71753571,same
Utah_245,11/28/2017 7:07,0,Harvey House,Harris Hall,Tobler Museum,22,42.14615863,20.14615863,different
Utah_245,11/28/2017 7:07,0,Harvey House,Harris Hall,Sauer Center,10,46.29205396,36.29205396,different
Utah_245,11/28/2017 7:07,0,Harvey House,Harris Hall,Golledge Hall,21,64.9530254,43.9530254,different
Utah_245,11/28/2017 7:07,0,Harvey House,Harris Hall,Batty House,98,46.54689912,51.45310088,same
Utah_245,11/28/2017 7:07,0,Golledge Hall,Snow Church,Harris Hall,51,176.2022806,125.2022806,different
Utah_245,11/28/2017 7:07,0,Golledge Hall,Snow Church,Sauer Center,66,76.21088344,10.21088344,same
Utah_245,11/28/2017 7:07,0,Golledge Hall,Snow Church,Lynch Station,14,173.9683139,159.9683139,different
Utah_245,11/28/2017 7:07,0,Golledge Hall,Snow Church,Batty House,23,173.5694617,150.5694617,different
Utah_245,11/28/2017 7:07,0,Golledge Hall,Snow Church,Tobler Museum,146,147.0284471,1.028447062,same
Utah_245,11/28/2017 7:07,0,Golledge Hall,Snow Church,Harvey House,55,139.9309368,84.93093678,different
Utah_245,11/28/2017 7:07,0,Golledge Hall,Snow Church,Snow Church,2,1.204134401,0.795865599,same
Utah_245,11/28/2017 7:07,0,Snow Church,Sauer Center,Tobler Museum,58,63.69277617,5.692776166,same
Utah_245,11/28/2017 7:07,0,Snow Church,Sauer Center,Batty House,26,90.64700942,64.64700942,different
Utah_245,11/28/2017 7:07,0,Snow Church,Sauer Center,Golledge Hall,133,125.8431145,7.15688545,same
Utah_245,11/28/2017 7:07,0,Snow Church,Sauer Center,Harris Hall,133,88.09346154,44.90653846,different
Utah_245,11/28/2017 7:07,0,Snow Church,Sauer Center,Harvey House,169,119.6929579,49.30704214,different
Utah_245,11/28/2017 7:07,0,Snow Church,Sauer Center,Sauer Center,4,0.279262352,3.720737648,same
Utah_245,11/28/2017 7:07,0,Snow Church,Sauer Center,Lynch Station,4,79.44851915,75.44851915,different
Utah_245,11/28/2017 7:07,0,Sauer Center,Tobler Museum,Harris Hall,72,4.240040564,67.75995944,different
Utah_245,11/28/2017 7:07,0,Sauer Center,Tobler Museum,Golledge Hall,44,51.85616181,7.856161813,same
Utah_245,11/28/2017 7:07,0,Sauer Center,Tobler Museum,Harvey House,143,23.09134403,119.908656,different
Utah_245,11/28/2017 7:07,0,Sauer Center,Tobler Museum,Tobler Museum,2,2.713388186,0.713388186,same
Utah_245,11/28/2017 7:07,0,Sauer Center,Tobler Museum,Lynch Station,72,17.76205492,54.23794508,different
Utah_245,11/28/2017 7:07,0,Sauer Center,Tobler Museum,Snow Church,99,89.63525726,9.364742741,same
Utah_245,11/28/2017 7:07,0,Sauer Center,Tobler Museum,Batty House,144,6.744508622,137.2554914,different
Utah_245,11/28/2017 7:07,0,Tobler Museum,Sauer Center,Harris Hall,58,173.2852643,115.2852643,different
Utah_245,11/28/2017 7:07,0,Tobler Museum,Sauer Center,Sauer Center,25,20.69981416,4.300185845,same
Utah_245,11/28/2017 7:07,0,Tobler Museum,Sauer Center,Batty House,36,171.0086651,135.0086651,different
Utah_245,11/28/2017 7:07,0,Tobler Museum,Sauer Center,Golledge Hall,83,67.30353066,15.69646934,same
Utah_245,11/28/2017 7:07,0,Tobler Museum,Sauer Center,Lynch Station,52,156.2355625,104.2355625,different
Utah_245,11/28/2017 7:07,0,Tobler Museum,Sauer Center,Harvey House,45,147.248191,102.248191,different
Utah_245,11/28/2017 7:07,0,Tobler Museum,Sauer Center,Snow Church,20,38.78279809,18.78279809,same
Utah_246,11/28/2017 8:10,0,Batty House,Lynch Station,Harris Hall,39,37.5286373,1.471362696,same
Utah_246,11/28/2017 8:10,0,Batty House,Lynch Station,Tobler Museum,39,37.30802198,1.691978019,different
Utah_246,11/28/2017 8:10,0,Batty House,Lynch Station,Snow Church,40,48.19947553,8.199475531,different
Utah_246,11/28/2017 8:10,0,Batty House,Lynch Station,Harvey House,40,93.19423766,53.19423766,same
Utah_246,11/28/2017 8:10,0,Batty House,Lynch Station,Golledge Hall,61,51.76768154,9.232318462,different
Utah_246,11/28/2017 8:10,0,Batty House,Lynch Station,Sauer Center,2,30.3316951,28.3316951,different
Utah_246,11/28/2017 8:10,0,Batty House,Lynch Station,Lynch Station,25,47.32798389,22.32798389,same
Utah_246,11/28/2017 8:10,0,Lynch Station,Harris Hall,Batty House,136,130.6542463,5.345753667,same
Utah_246,11/28/2017 8:10,0,Lynch Station,Harris Hall,Golledge Hall,136,3.323863738,132.6761363,different
Utah_246,11/28/2017 8:10,0,Lynch Station,Harris Hall,Snow Church,25,8.968174613,16.03182539,different
Utah_246,11/28/2017 8:10,0,Lynch Station,Harris Hall,Tobler Museum,25,17.95076442,7.049235579,different
Utah_246,11/28/2017 8:10,0,Lynch Station,Harris Hall,Harris Hall,21,7.021704671,13.97829533,same
Utah_246,11/28/2017 8:10,0,Lynch Station,Harris Hall,Sauer Center,36,29.20903342,6.790966576,different
Utah_246,11/28/2017 8:10,0,Lynch Station,Harris Hall,Harvey House,8,48.19593801,40.19593801,same
Utah_246,11/28/2017 8:10,0,Harris Hall,Harvey House,Golledge Hall,142,77.71082192,64.28917808,different
Utah_246,11/28/2017 8:10,0,Harris Hall,Harvey House,Lynch Station,142,114.5627943,27.43720572,same
Utah_246,11/28/2017 8:10,0,Harris Hall,Harvey House,Harvey House,31,2.146796904,28.8532031,same
Utah_246,11/28/2017 8:10,0,Harris Hall,Harvey House,Sauer Center,97,110.6574336,13.65743363,different
Utah_246,11/28/2017 8:10,0,Harris Hall,Harvey House,Tobler Museum,13,99.95984558,86.95984558,different
Utah_246,11/28/2017 8:10,0,Harris Hall,Harvey House,Batty House,127,83.35216568,43.64783432,same
Utah_246,11/28/2017 8:10,0,Harris Hall,Harvey House,Snow Church,35,84.7281122,49.7281122,different
Utah_246,11/28/2017 8:10,0,Harvey House,Harris Hall,Harris Hall,16,4.196894849,11.80310515,same
Utah_246,11/28/2017 8:10,0,Harvey House,Harris Hall,Tobler Museum,27,42.14615863,15.14615863,different
Utah_246,11/28/2017 8:10,0,Harvey House,Harris Hall,Batty House,12,46.54689912,34.54689912,same
Utah_246,11/28/2017 8:10,0,Harvey House,Harris Hall,Lynch Station,32,32.28246429,0.282464293,same
Utah_246,11/28/2017 8:10,0,Harvey House,Harris Hall,Sauer Center,32,46.29205396,14.29205396,different
Utah_246,11/28/2017 8:10,0,Harvey House,Harris Hall,Golledge Hall,94,64.9530254,29.0469746,different
Utah_246,11/28/2017 8:10,0,Harvey House,Harris Hall,Snow Church,80,66.19140238,13.80859762,different
Utah_246,11/28/2017 8:10,0,Golledge Hall,Snow Church,Harris Hall,50,176.2022806,126.2022806,different
Utah_246,11/28/2017 8:10,0,Golledge Hall,Snow Church,Snow Church,154,1.204134401,152.7958656,same
Utah_246,11/28/2017 8:10,0,Golledge Hall,Snow Church,Tobler Museum,5,147.0284471,142.0284471,same
Utah_246,11/28/2017 8:10,0,Golledge Hall,Snow Church,Harvey House,161,139.9309368,21.06906322,different
Utah_246,11/28/2017 8:10,0,Golledge Hall,Snow Church,Batty House,161,173.5694617,12.56946175,different
Utah_246,11/28/2017 8:10,0,Golledge Hall,Snow Church,Lynch Station,57,173.9683139,116.9683139,different
Utah_246,11/28/2017 8:10,0,Golledge Hall,Snow Church,Sauer Center,76,76.21088344,0.210883445,same
Utah_246,11/28/2017 8:10,0,Snow Church,Sauer Center,Tobler Museum,18,63.69277617,45.69277617,same
Utah_246,11/28/2017 8:10,0,Snow Church,Sauer Center,Golledge Hall,144,125.8431145,18.15688545,same
Utah_246,11/28/2017 8:10,0,Snow Church,Sauer Center,Harvey House,86,119.6929579,33.69295786,different
Utah_246,11/28/2017 8:10,0,Snow Church,Sauer Center,Lynch Station,170,79.44851915,90.55148085,different
Utah_246,11/28/2017 8:10,0,Snow Church,Sauer Center,Harris Hall,135,88.09346154,46.90653846,different
Utah_246,11/28/2017 8:10,0,Snow Church,Sauer Center,Sauer Center,135,0.279262352,134.7207376,same
Utah_246,11/28/2017 8:10,0,Snow Church,Sauer Center,Batty House,51,90.64700942,39.64700942,different
Utah_246,11/28/2017 8:10,0,Sauer Center,Tobler Museum,Harvey House,78,23.09134403,54.90865597,different
Utah_246,11/28/2017 8:10,0,Sauer Center,Tobler Museum,Snow Church,10,89.63525726,79.63525726,same
Utah_246,11/28/2017 8:10,0,Sauer Center,Tobler Museum,Lynch Station,80,17.76205492,62.23794508,different
Utah_246,11/28/2017 8:10,0,Sauer Center,Tobler Museum,Harris Hall,98,4.240040564,93.75995944,different
Utah_246,11/28/2017 8:10,0,Sauer Center,Tobler Museum,Golledge Hall,51,51.85616181,0.856161813,same
Utah_246,11/28/2017 8:10,0,Sauer Center,Tobler Museum,Tobler Museum,6,2.713388186,3.286611814,same
Utah_246,11/28/2017 8:10,0,Sauer Center,Tobler Museum,Batty House,26,6.744508622,19.25549138,different
Utah_246,11/28/2017 8:10,0,Tobler Museum,Sauer Center,Snow Church,31,38.78279809,7.782798086,same
Utah_246,11/28/2017 8:10,0,Tobler Museum,Sauer Center,Harris Hall,31,173.2852643,142.2852643,different
Utah_246,11/28/2017 8:10,0,Tobler Museum,Sauer Center,Golledge Hall,82,67.30353066,14.69646934,same
Utah_246,11/28/2017 8:10,0,Tobler Museum,Sauer Center,Lynch Station,50,156.2355625,106.2355625,different
Utah_246,11/28/2017 8:10,0,Tobler Museum,Sauer Center,Harvey House,12,147.248191,135.248191,different
Utah_246,11/28/2017 8:10,0,Tobler Museum,Sauer Center,Sauer Center,29,20.69981416,8.300185845,same
Utah_246,11/28/2017 8:10,0,Tobler Museum,Sauer Center,Batty House,104,171.0086651,67.00866514,different
Utah_247,11/28/2017 14:39,0,Batty House,Lynch Station,Lynch Station,26,47.32798389,21.32798389,same
Utah_247,11/28/2017 14:39,0,Batty House,Lynch Station,Golledge Hall,26,51.76768154,25.76768154,different
Utah_247,11/28/2017 14:39,0,Batty House,Lynch Station,Snow Church,35,48.19947553,13.19947553,different
Utah_247,11/28/2017 14:39,0,Batty House,Lynch Station,Harvey House,22,93.19423766,71.19423766,same
Utah_247,11/28/2017 14:39,0,Batty House,Lynch Station,Harris Hall,1,37.5286373,36.5286373,same
Utah_247,11/28/2017 14:39,0,Batty House,Lynch Station,Tobler Museum,17,37.30802198,20.30802198,different
Utah_247,11/28/2017 14:39,0,Batty House,Lynch Station,Sauer Center,0,30.3316951,30.3316951,different
Utah_247,11/28/2017 14:39,0,Lynch Station,Harris Hall,Harris Hall,6,7.021704671,1.021704671,same
Utah_247,11/28/2017 14:39,0,Lynch Station,Harris Hall,Tobler Museum,28,17.95076442,10.04923558,different
Utah_247,11/28/2017 14:39,0,Lynch Station,Harris Hall,Golledge Hall,68,3.323863738,64.67613626,different
Utah_247,11/28/2017 14:39,0,Lynch Station,Harris Hall,Snow Church,68,8.968174613,59.03182539,different
Utah_247,11/28/2017 14:39,0,Lynch Station,Harris Hall,Batty House,68,130.6542463,62.65424633,same
Utah_247,11/28/2017 14:39,0,Lynch Station,Harris Hall,Harvey House,127,48.19593801,78.80406199,same
Utah_247,11/28/2017 14:39,0,Lynch Station,Harris Hall,Sauer Center,96,29.20903342,66.79096658,different
Utah_247,11/28/2017 14:39,0,Harris Hall,Harvey House,Harvey House,147,2.146796904,144.8532031,same
Utah_247,11/28/2017 14:39,0,Harris Hall,Harvey House,Golledge Hall,32,77.71082192,45.71082192,different
Utah_247,11/28/2017 14:39,0,Harris Hall,Harvey House,Lynch Station,121,114.5627943,6.437205722,same
Utah_247,11/28/2017 14:39,0,Harris Hall,Harvey House,Snow Church,29,84.7281122,55.7281122,different
Utah_247,11/28/2017 14:39,0,Harris Hall,Harvey House,Tobler Museum,29,99.95984558,70.95984558,different
Utah_247,11/28/2017 14:39,0,Harris Hall,Harvey House,Sauer Center,97,110.6574336,13.65743363,different
Utah_247,11/28/2017 14:39,0,Harris Hall,Harvey House,Batty House,40,83.35216568,43.35216568,same
Utah_247,11/28/2017 14:39,0,Harvey House,Harris Hall,Sauer Center,15,46.29205396,31.29205396,different
Utah_247,11/28/2017 14:39,0,Harvey House,Harris Hall,Lynch Station,32,32.28246429,0.282464293,same
Utah_247,11/28/2017 14:39,0,Harvey House,Harris Hall,Golledge Hall,32,64.9530254,32.9530254,different
Utah_247,11/28/2017 14:39,0,Harvey House,Harris Hall,Snow Church,155,66.19140238,88.80859762,different
Utah_247,11/28/2017 14:39,0,Harvey House,Harris Hall,Harris Hall,24,4.196894849,19.80310515,same
Utah_247,11/28/2017 14:39,0,Harvey House,Harris Hall,Tobler Museum,24,42.14615863,18.14615863,different
