good_pointing_coding_between,good_pointing_coding_within,bad_pointing_coding_between,bad_pointing_coding_within,trackpad/mouse,Site,Experimenter ,NOTES,gender,Age,Hispanic,Racial_Category,Racial_Category_Text,Education_Level,Education_Level_Text,Handedness,First_Language,Age_started_speaking_English,participant,Participant_UUID_Silcton,date,MRT,SBSOD,New_or_Original,Education_Numeric,Overall_r,Overall_rsquared,Overall_angle,Overall_x_scale,Overall_y_scale,Overall_distortion_index,Batty_r,Batty_rsquared,Batty_angle,Batty_x_scale,Batty_y_scale,Batty_distortion_index,Golledge_r,Golledge_rsquared,Golledge_angle,Golledge_x_scale,Golledge_y_scale,Golledge_distortion_index,good_pointing_coding_total,bad_pointing_coding_total,Study,Motivation,Buildings_ID,Differently_Classified,Ethnicity,WRAT,Buildings_Percent,Study_Combined_Correct,Cluster_Matches,K_Means_Across_All,SAQ,Total_Time_in_Environment,Within_rsquared_average
75.54097389,32.75393657,50.41047446,17.62911475,,AU,,,Female,30,,,,,,Right,,,Rev_10,,2020-09-25 00:53:23 UTC,,5.8,New,Undergraduate degree,0.375464692,0.140973735,-25.99423475,0.36558549,0.36558549,0.859026265,0.679299959,0.461448434,-5.032714426,1.062378346,1.062378346,0.538551566,0.91253066,0.832712206,28.391562,0.922550646,0.922550646,0.167287794,57.20367218,36.3613203,,,,,,,,,,,,,0.64708032
86.28011971,11.50379962,60.66000746,10.72038051,,AU,,,Male,24,,,,,,Left,,,Rev_11,,2020-09-28 22:13:45 UTC,,5.73,New,Undergraduate degree,0.470514881,0.221384254,11.00188503,0.375760912,0.375760912,0.778615746,0.974876368,0.950383932,-4.094395156,1.441407139,1.441407139,0.049616068,0.974313573,0.949286939,67.72618997,1.062297412,1.062297412,0.050713061,54.23312539,39.2573102,,,,,,,,,,,,,0.949835436
79.74511329,8.293454694,65.49887787,7.376788026,,AU,,,Female,29,,,,,,Right,,,Rev_12,,2020-09-29 04:10:42 UTC,,5.4,New,Postgraduate degree,0.343314048,0.117864535,-53.58956266,0.340113674,0.340113674,0.882135465,0.738929652,0.546017031,0.559070839,1.199077878,1.199077878,0.453982969,0.926543111,0.858482137,-9.616105804,1.459053388,1.459053388,0.141517863,49.12297389,40.58941079,,,,,,,,,,,,,0.702249584
16.80755153,7.261199495,15.96054394,7.177866161,,AU,,,Female,,,,,,,Right,,,Rev_14,,2020-09-30 01:21:19 UTC,,4,New,Undergraduate degree,0.933443072,0.871315969,78.77769453,0.835113689,0.835113689,0.128684031,0.971300987,0.943425608,-69.4788318,1.076831339,1.076831339,0.056574392,0.975681456,0.951954303,72.51400106,1.009521682,1.009521682,0.048045697,12.7162578,12.19653918,,,,,,,,,,,,,0.947689955
15.36619949,8.883169746,13.48360925,8.603925474,,AU,,,Female,24,,,,,,Right,,,Rev_15,,2020-10-01 03:11:25 UTC,,4.6,New,High school certificate,0.962361681,0.926140005,26.62598596,0.924451541,0.924451541,0.073859995,0.973795328,0.948277341,49.28317232,1.080915075,1.080915075,0.051722659,0.999414187,0.998828717,2.378379581,1.006512535,1.006512535,0.001171283,12.58775817,11.3923162,,,,,,,,,,,,,0.973553029
44.36976457,30.50591204,27.20872455,17.37197485,,AU,,,Female,21,,,,,,Right,,,Rev_16,,2020-10-02 00:12:13 UTC,,4.27,New,Undergraduate degree,0.591366396,0.349714214,-14.06752484,0.516354496,0.516354496,0.650285786,0.773615858,0.598481496,31.23165056,0.787595559,0.787595559,0.401518504,0.923597603,0.853032533,-6.215223823,1.278913477,1.278913477,0.146967467,38.42811348,22.99297468,,,,,,,,,,,,,0.725757014
60.22320675,33.01969074,50.11259194,25.8747202,,AU,,,Female,19,,,,,,Right,,,Rev_17,,2020-10-03 02:07:24 UTC,,3.33,New,High school certificate,0.310711594,0.096541695,-82.33444706,0.267318748,0.267318748,0.903458305,0.907673609,0.823871381,-18.01497495,1.25232968,1.25232968,0.176128619,0.731912391,0.535695748,15.62268018,0.800212075,0.800212075,0.464304252,48.56455703,39.72493262,,,,,,,,,,,,,0.679783565
76.88957274,55.71969552,64.19148942,43.62857102,,AU,,,Male,39,,,,,,Right,,,Rev_18,,2020-10-03 23:14:35 UTC,,4.93,New,Undergraduate degree,0.495451973,0.245472658,7.287641884,0.416104909,0.416104909,0.754527342,0.508532,0.258604795,-55.39055296,0.591894298,0.591894298,0.741395205,0.565853266,0.320189918,-20.1192295,0.702064103,0.702064103,0.679810082,67.81676821,55.3788101,,,,,,,,,,,,,0.289397357
57.97183228,33.53857059,49.70677055,28.63738463,,AU,,,Female,23,,,,,,Right,,,Rev_21,,2020-10-06 05:04:10 UTC,,2.53,New,Undergraduate degree,0.556562693,0.309762031,58.59159571,0.524877018,0.524877018,0.690237969,0.523603223,0.274160335,-19.34508234,0.708365629,0.708365629,0.725839665,0.937023366,0.878012789,-73.14955547,1.623129228,1.623129228,0.121987211,47.50043441,40.67703373,,,,,,,,,,,,,0.576086562
14.98145506,5.460065042,13.87108668,5.281165298,,AU,,,Male,21,,,,,,Right,,,Rev_22,,2020-10-07 00:45:30 UTC,,3.6,New,High school certificate,0.916081275,0.839204902,-49.65976568,0.862510603,0.862510603,0.160795098,0.977587129,0.955676594,-39.53971358,1.281285568,1.281285568,0.044323406,0.880060773,0.774506965,-46.51779482,1.230453254,1.230453254,0.225493035,10.90085934,10.1896918,,,,,,,,,,,,,0.86509178
58.49195502,8.726686342,49.20567418,6.781378696,,AU,,,Male,20,,,,,,Right,,,Rev_23,,2020-10-08 23:38:35 UTC,,4.4,New,High school certificate,0.976255934,0.953075649,-22.67159132,0.922449953,0.922449953,0.046924351,0.955898502,0.913741946,-26.10220801,1.00263087,1.00263087,0.086258054,0.944799794,0.89264665,-7.362321377,0.993130759,0.993130759,0.10735335,37.16398273,31.02383326,,,,,,,,,,,,,0.903194298
18.84186448,6.998846391,17.29521312,6.653279984,,AU,,,Male,20,,,,,,Right,,,Rev_24,,2020-10-09 02:18:34 UTC,,3.8,New,High school certificate,0.931997266,0.868618903,-25.42185182,0.872858691,0.872858691,0.131381097,0.948727042,0.900083001,-40.27722935,0.836692875,0.836692875,0.099916999,0.915319738,0.837810222,21.08296977,1.034080953,1.034080953,0.162189778,13.7662853,12.73438463,,,,,,,,,,,,,0.868946612
75.18296835,16.18548605,52.16120742,12.29546175,,AU,,,Male,38,,,,,,Right,,,Rev_25,,2020-10-11 03:12:29 UTC,,5.6,New,Undergraduate degree,0.907506659,0.823568337,-29.3344372,0.689459076,0.689459076,0.176431663,0.646125527,0.417478196,-33.66723232,0.524279633,0.524279633,0.582521804,0.853640155,0.728701514,-15.60822326,0.617296462,0.617296462,0.271298486,49.89833308,35.07588785,,,,,,,,,,,,,0.573089855
21.73238913,13.66641148,19.31276966,7.204705082,,AU,,,Female,20,,,,,,Right,,,Rev_27,,2020-10-14 03:23:01 UTC,,4.6,New,Undergraduate degree,0.977444661,0.955398066,-22.70910528,0.881279568,0.881279568,0.044601934,0.970172422,0.941234528,-38.30795112,0.875912192,0.875912192,0.058765472,0.972413527,0.945588067,-12.21251846,1.074459722,1.074459722,0.054411933,18.27554157,14.12359913,,,,,,,,,,,,,0.943411298
50.97810847,33.08860633,42.5687559,31.43634895,,AU,,,Female,34,,,,,,Right,,,Rev_29,,2020-10-15 01:54:24 UTC,,2.73,New,Postgraduate degree,0.531972064,0.282994277,-56.53345956,0.531790307,0.531790307,0.717005723,0.889477782,0.791170725,-33.20367515,1.310819751,1.310819751,0.208829275,0.524358489,0.274951825,70.9143221,0.930878566,0.930878566,0.725048175,43.31117898,37.79772435,,,,,,,,,,,,,0.533061275
59.50027484,51.83260428,50.84147256,37.56818302,,AU,,,Male,20,,,,,,Right,,,Rev_3,,2020-09-17 01:26:49 UTC,,3.87,New,High school certificate,0.772678724,0.597032411,-4.603800016,0.737527154,0.737527154,0.402967589,0.678183875,0.459933369,-86.49139428,0.728718856,0.728718856,0.540066631,0.939243895,0.882179095,17.28921897,1.037801793,1.037801793,0.117820905,56.21413032,45.1529199,,,,,,,,,,,,,0.671056232
63.7373334,31.83728105,49.72178351,17.0274842,,AU,,,Male,21,,,,,,Right,,,Rev_31,,2020-10-16 02:21:29 UTC,,1.8,New,High school certificate,0.739128715,0.546311258,-57.24177468,0.60628767,0.60628767,0.453688742,0.994190577,0.988414903,-61.76809664,1.023149393,1.023149393,0.011585097,0.892106227,0.795853521,26.50940079,1.277937537,1.277937537,0.204146479,50.06588239,35.70994095,,,,,,,,,,,,,0.892134212
90.96787167,16.52058976,74.04908201,13.18249976,,AU,,,Female,19,,,,,,Right,,,Rev_32,,2020-10-16 06:07:31 UTC,,5.47,New,High school certificate,0.741146169,0.549297643,22.46303627,0.670077759,0.670077759,0.450702357,0.944509529,0.892098251,19.15415402,1.112232856,1.112232856,0.107901749,0.939622038,0.882889575,16.18501775,0.926994201,0.926994201,0.117110425,59.06189371,47.9634039,,,,,,,,,,,,,0.887493913
67.09835076,38.17618351,59.03800971,27.80943107,,AU,,,Male,21,,,,,,Right,,,Rev_33,,2020-10-16 10:13:00 UTC,,2.2,New,Undergraduate degree,0.689594475,0.47554054,-18.73563582,0.579420952,0.579420952,0.52445946,0.939782074,0.883190346,-53.06887667,0.982277035,0.982277035,0.116809654,0.54591367,0.298021736,-43.68738288,0.635044414,0.635044414,0.701978264,54.70313622,45.65433315,,,,,,,,,,,,,0.590606041
39.57511139,26.18255583,20.6894878,19.88690365,,AU,,,Female,19,,,,,,Left,,,Rev_34,,2020-10-24 23:37:07 UTC,,4.87,New,Undergraduate degree,0.904503116,0.818125886,-5.333302125,0.83197697,0.83197697,0.181874114,0.723780872,0.52385875,20.57154954,0.468893841,0.468893841,0.47614125,0.901888526,0.813402914,-14.8282155,1.31739696,1.31739696,0.186597086,33.83544472,20.34552317,,,,,,,,,,,,,0.668630832
73.21006953,22.19267432,59.94996957,13.02769991,,AU,,,Female,21,,,,,,Right,,,Rev_4,,2020-09-17 03:43:06 UTC,,4.8,New,Undergraduate degree,0.737635184,0.544105665,-51.82636876,0.640414703,0.640414703,0.455894335,0.853753758,0.728895479,-37.43639625,1.012869183,1.012869183,0.271104521,0.965313548,0.931830246,17.07964651,1.050721532,1.050721532,0.068169754,51.34547159,39.84042543,,,,,,,,,,,,,0.830362863
75.35583069,34.44626435,58.33124436,18.93944231,,AU,,,Female,22,,,,,,Right,,,Rev_5,,2020-09-18 02:04:25 UTC,,2.53,New,Undergraduate degree,0.594484277,0.353411555,7.798055799,0.522990269,0.522990269,0.646588445,0.9330964,0.870668892,-10.25971759,1.663263652,1.663263652,0.129331108,0.220478568,0.048610799,-71.97380208,0.176553697,0.176553697,0.951389201,57.8231594,41.44904348,,,,,,,,,,,,,0.459639845
76.80298356,38.87370372,53.30013333,28.16883408,,AU,,,Female,21,,,,,,Right,,,Rev_6,,2020-09-21 00:22:07 UTC,,4.4,New,Undergraduate degree,,,,,,,,,,,,,,,,,,,60.54757792,42.52957651,,,,,,,,,,,,,
21.35797152,4.983437823,20.71870541,4.454796843,,AU,,,Male,21,,,,,,Right,,,Rev_7,,2020-09-21 02:17:18 UTC,,6.13,New,High school certificate,0.928650697,0.862392118,-54.53808744,0.921578977,0.921578977,0.137607882,0.982056327,0.96443463,-40.9293373,1.46329034,1.46329034,0.03556537,0.935758275,0.875643548,-80.3393702,0.982012994,0.982012994,0.124356452,14.34031422,13.74845888,,,,,,,,,,,,,0.920039089
61.7613697,36.00819958,53.37129811,27.17086934,,AU,,,Female,21,,,,,,Right,,,Rev_8,,2020-09-22 04:44:04 UTC,,3.27,New,High school certificate,0.764960334,0.585164313,53.28949186,0.701657161,0.701657161,0.414835687,0.949846918,0.902209168,56.14271899,1.241517214,1.241517214,0.097790832,0.481132431,0.231488416,-11.11529416,0.583138526,0.583138526,0.768511584,50.72429679,42.14254292,,,,,,,,,,,,,0.566848792
60.95109069,67.4123539,48.82862881,46.90593692,,AU,,,Female,24,,,,,,Right,,,Rev_9,,2020-09-22 22:40:44 UTC,,5.47,New,Undergraduate degree,0.486806682,0.236980746,16.29416051,0.482478709,0.482478709,0.763019254,0.460767758,0.212306927,35.9444103,0.86194127,0.86194127,0.787693073,0.472125023,0.222902037,-74.53945629,0.518588771,0.518588771,0.777097963,63.72020349,48.004618,,,,,,,,,,,,,0.217604482
,,45.32,29.2,,,,,Male,,,,,,,,,,Original_1,,,-4,4.933333333,Original,,,0.321670075,,,,,,0.727779442,,,,,,0.641715591,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.684747517
,,53.51,46.71,,,,,Female,,,,,,,,,,Original_2,,,32,4.533333333,Original,,,0.213397196,,,,,,0.020522802,,,,,,0.441295387,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.230909095
,,75.07,12.95,,,,,Female,,,,,,,,,,Original_3,,,32,4.266666667,Original,,,0.406674845,,,,,,0.599065234,,,,,,0.927170725,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.76311798
,,20.97,11.83,,,,,Female,,,,,,,,,,Original_4,,,62,4.2,Original,,,0.937156135,,,,,,0.969228071,,,,,,0.911657891,,,,,,,0,,,,,,,,0,Integrator,,,0.940442981
,,41.45,10.65,,,,,Female,,,,,,,,,,Original_5,,,32,5.533333333,Original,,,0.746601408,,,,,,0.962052447,,,,,,0.348784386,,,,,,,0,,,1,,,,,1,Integrator,,,0.655418417
,,51.65,22.98,,,,,Male,,,,,,,,,,Original_6,,,16,4.533333333,Original,,,0.516240633,,,,,,0.636700056,,,,,,0.735622105,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.686161081
,,50.31,27.26,,,,,Male,,,,,,,,,,Original_7,,,16,4.4,Original,,,0.038862397,,,,,,0.137848543,,,,,,0.241486034,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.189667289
,,47.37,36.52,,,,,Male,,,,,,,,,,Original_8,,,26,4.066666667,Original,,,0.557709434,,,,,,0.057886905,,,,,,0.801499465,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.429693185
,,54.32,44.19,,,,,Female,,,,,,,,,,Original_9,,,-10,4.4,Original,,,0.663707235,,,,,,0.40554953,,,,,,0.379276163,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.392412846
,,48.61,28.81,,,,,Female,,,,,,,,,,Original_10,,,-14,4,Original,,,0.234618761,,,,,,0.020875103,,,,,,0.434673296,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.2277742
,,69.09,22.7,,,,,Male,,,,,,,,,,Original_11,,,40,3.733333333,Original,,,0.109291416,,,,,,0.73847396,,,,,,0.819668746,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.779071353
,,53.65,30.84,,,,,Male,,,,,,,,,,Original_12,,,46,4.866666667,Original,,,0.407017352,,,,,,0.438226861,,,,,,0.785801688,,,,,,,0,,,,,,,,1,Imprecise Navigator,,,0.612014275
,,58.86,12.05,,,,,Male,,,,,,,,,,Original_13,,,22,4.4,Original,,,0.678417116,,,,,,0.607372889,,,,,,0.861834965,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.734603927
,,41.98,23.26,,,,,Female,,,,,,,,,,Original_14,,,24,3.333333333,Original,,,0.606839221,,,,,,0.546707776,,,,,,0.782175333,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.664441555
,,59.82495045,36.07234222,,,,,Male,,,,,,,,,,Original_15,,,-8,5.33,Original,,,0.22807557,,,,,,0.385414815,,,,,,0.121713722,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.253564269
,,45.87041305,19.90341242,,,,,Male,,,,,,,,,,Original_16,,,62,5.6,Original,,,0.019313264,,,,,,0.855253798,,,,,,0.910386644,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.882820221
,,57.37217873,29.73168626,,,,,Female,,,,,,,,,,Original_17,,,22,4.6,Original,,,0.452501805,,,,,,0.440518282,,,,,,0.862975704,,,,,,,0,,,,,,,,1,Imprecise Navigator,,,0.651746993
,,31.60004851,11.37696912,,,,,Male,,,,,,,,,,Original_18,,,22,4,Original,,,0.816772253,,,,,,0.960818215,,,,,,0.721342924,,,,,,,0,,,,,,,,0,Integrator,,,0.84108057
,,38.09080448,12.88325147,,,,,Female,,,,,,,,,,Original_19,,,14,3.87,Original,,,0.071295566,,,,,,0.777047097,,,,,,0.95927816,,,,,,,0,,,,,,,,0,Integrator,,,0.868162629
,,25.42331669,14.46950942,,,,,Female,,,,,,,,,,Original_20,,,54,5.67,Original,,,0.63692267,,,,,,0.946901636,,,,,,0.819375473,,,,,,,0,,,,,,,,0,Integrator,,,0.883138555
,,46.75035584,30.08022868,,,,,Female,,,,,,,,,,Original_21,,,10,5.47,Original,,,0.303786673,,,,,,0.11886802,,,,,,0.291910538,,,,,,,0,,,1,,,,,1,Non-Integrator,,,0.205389279
,,62.10463431,33.52653834,,,,,Female,,,,,,,,,,Original_22,,,16,5,Original,,,0.366149704,,,,,,0.13991731,,,,,,0.787160658,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.463538984
,,56.7246106,36.51226761,,,,,Female,,,,,,,,,,Original_23,,,38,5.13,Original,,,0.382420558,,,,,,0.804706921,,,,,,0.257228599,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.53096776
,,48.12472896,22.8853842,,,,,Female,,,,,,,,,,Original_24,,,20,3.8,Original,,,0.303585338,,,,,,0.633169139,,,,,,0.861797694,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.747483416
,,41.01609106,46.23238215,,,,,Female,,,,,,,,,,Original_25,,,12,3.47,Original,,,0.291256557,,,,,,0.829137637,,,,,,0.030994295,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.430065966
,,62.06997032,35.10279501,,,,,Female,,,,,,,,,,Original_26,,,-6,4,Original,,,0.24393164,,,,,,0.800837862,,,,,,0.259186741,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.530012302
,,52.16584965,22.22413795,,,,,Female,,,,,,,,,,Original_27,,,-2,4.93,Original,,,0.495011965,,,,,,0.362083353,,,,,,0.77288803,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.567485692
,,17.23311537,6.791957465,,,,,Female,,,,,,,,,,Original_28,,,30,5.47,Original,,,0.90664985,,,,,,0.928753925,,,,,,0.757164473,,,,,,,0,,,,,,,,0,Integrator,,,0.842959199
,,24.84958242,7.891004335,,,,,Male,,,,,,,,,,Original_29,,,30,5.33,Original,,,0.758129049,,,,,,0.965957596,,,,,,0.657650946,,,,,,,0,,,,,,,,0,Integrator,,,0.811804271
,,37.96482493,46.53131192,,,,,Female,,,,,,,,,,Original_30,,,24,4.07,Original,,,0.424745639,,,,,,0.554639233,,,,,,0.070736479,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.312687856
,,27.71418607,7.065229395,,,,,Female,,,,,,,,,,Original_31,,,40,5,Original,,,0.952920211,,,,,,0.912370148,,,,,,0.89119187,,,,,,,0,,,,,,,,0,Integrator,,,0.901781009
,,48.44764337,24.04104519,,,,,Female,,,,,,,,,,Original_32,,,30,3.6,Original,,,0.547137311,,,,,,0.238824341,,,,,,0.90616029,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.572492316
,,55.02730886,32.47361855,,,,,Female,,,,,,,,,,Original_33,,,24,3.67,Original,,,0.504879458,,,,,,0.669004801,,,,,,0.724727099,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.69686595
,,56.84653271,36.16901368,,,,,Male,,,,,,,,,,Original_34,,,22,5.266666667,Original,,,0.546686435,,,,,,0.49640373,,,,,,0.71308145,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.60474259
,,67.65566039,43.07018787,,,,,Female,,,,,,,,,,Original_35,,,14,3.733333333,Original,,,0.349289745,,,,,,0.674904141,,,,,,0.179608051,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.427256096
,,54.27615799,21.75919989,,,,,Male,,,,,,,,,,Original_36,,,34,2.6,Original,,,0.104485948,,,,,,0.852208364,,,,,,0.005381562,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.428794963
,,57.92121142,18.17652891,,,,,Female,,,,,,,,,,Original_37,,,10,4.133333333,Original,,,0.34481626,,,,,,0.727353879,,,,,,0.654130114,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.690741997
,,64.30408455,44.64576194,,,,,Female,,,,,,,,,,Original_38,,,38,2.4,Original,,,0.073991029,,,,,,0.059134134,,,,,,0.242886644,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.151010389
,,19.56364892,7.617915413,,,,,Male,,,,,,,,,,Original_39,,,72,4,Original,,,0.895525771,,,,,,0.755010046,,,,,,0.903090192,,,,,,,0,,,,,,,,0,Integrator,,,0.829050119
,,49.3861473,19.08686487,,,,,Male,,,,,,,,,,Original_40,,,58,4.266666667,Original,,,0.848842747,,,,,,0.577652759,,,,,,0.843484467,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.710568613
,,50.02363334,18.8617695,,,,,Male,,,,,,,,,,Original_41,,,16,4.6,Original,,,0.747900387,,,,,,0.766725682,,,,,,0.792480372,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.779603027
,,56.23082829,24.80624806,,,,,Female,,,,,,,,,,Original_42,,,46,4.066666667,Original,,,0.143424585,,,,,,0.506271612,,,,,,0.842473953,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.674372783
,,56.80755238,6.839923725,,,,,Male,,,,,,,,,,Original_43,,,28,3.866666667,Original,,,0.703296904,,,,,,0.954981347,,,,,,0.942209986,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.948595666
,,23.85172221,9.563704462,,,,,Male,,,,,,,,,,Original_44,,,22,5.466666667,Original,,,0.917262538,,,,,,0.748992045,,,,,,0.910665691,,,,,,,0,,,,,,,,0,Integrator,,,0.829828868
,,33.81993246,18.94990221,,,,,Male,,,,,,,,,,Original_45,,,24,5.2,Original,,,0.60349045,,,,,,0.675357316,,,,,,0.933771874,,,,,,,0,,,,,,,,0,Integrator,,,0.804564595
,,45.13465385,22.38192937,,,,,Male,,,,,,,,,,Original_46,,,68,4.6,Original,,,0.6820771,,,,,,0.367945998,,,,,,0.858423791,,,,,,,0,,,,,,,,0,Non-Integrator,,,0.613184895
,,51.35253146,33.52155284,,,,,Male,,,,,,,,,,Original_47,,,48,3.067,Original,,,0.267793822,,,,,,0.098063384,,,,,,0.845107871,,,,,,,0,,,,,,,,0,Imprecise Navigator,,,0.471585628
,,12.70046804,6.329310353,,,,,Male,,,,,,,,,,Original_48,,,50,5.666666667,Original,,,0.889267468,,,,,,0.952044607,,,,,,0.806169996,,,,,,,0,,,,,,,,0,Integrator,,,0.879107301
,,26.80374422,11.63489553,,,,,Male,,,,,,,,,,Original_49,,,46,6.46667,Original,,,0.459695293,,,,,,0.294700616,,,,,,0.587162407,,,,,,,0,,,,,,,,0,Integrator,,,0.440931512
,,20.21423536,21.9792326,,,,,Male,,,,,,,,,,Original_1001,,,,3.133333333,Original,,,0.489043184,,,,,,0.210223545,,,,,,0.808425836,,,,,,,1,,5,,,47,0.625,1,0,Integrator,3.89,,0.509324691
,,58.27469586,9.80542444,,,,,Male,,,,,,,,,,Original_1002,,,,5.533333333,Original,,,0.457136285,,,,,,0.747308539,,,,,,0.190508386,,,,,,,1,,,,,,,1,0,Non-Integrator,,,0.468908463
,,55.86273948,48.72043464,,,,,Male,,,,,,,,,,Original_1003,,,,3.733333333,Original,,,0.382872214,,,,,,0.728185191,,,,,,0.629351261,,,,,,,1,,,,,,,1,0,Imprecise Navigator,,,0.678768226
,,25.72080813,7.870785002,,,,,Female,,,,,,,,,,Original_1004,,,,4.733333333,Original,,,0.925947,,,,,,0.889316816,,,,,,0.83725153,,,,,,,1,,,,,,,1,0,Integrator,,,0.863284173
,,44.36939342,17.99604561,,,,,Female,,,,,,,,,,Original_1005,,,,4.733333333,Original,,,0.385930482,,,,,,0.392962878,,,,,,0.758849987,,,,,,,1,,4,,,45,0.5,1,0,Non-Integrator,3.75,,0.575906433
,,44.27300236,25.42556243,,,,,Female,,,,,,,,,,Original_1006,,,,3.6,Original,,,0.155929036,,,,,,0.242028987,,,,,,0.040747828,,,,,,,1,,3,,,43,0.375,1,0,Non-Integrator,4.38,,0.141388408
,,40.70141722,25.56333775,,,,,Female,,,,,,,,,,Original_1007,,,,5.4,Original,,,0.251371029,,,,,,0.442423229,,,,,,0.819924427,,,,,,,1,,,,,,,1,0,Non-Integrator,,,0.631173828
,,58.24076461,16.3871896,,,,,Female,,,,,,,,,,Original_1008,,,,3.066666667,Original,,,0.073542213,,,,,,0.499128959,,,,,,0.211663291,,,,,,,1,,,,,,,1,0,Non-Integrator,,,0.355396125
,,25.35548882,22.92771528,,,,,Female,,,,,,,,,,Original_1009,,,,6.466666667,Original,,,0.81123877,,,,,,0.877579812,,,,,,0.857402522,,,,,,,1,,4,,,51,0.5,1,0,Integrator,,,0.867491167
,,58.34281127,29.83165067,,,,,Female,,,,,,,,,,Original_1010,,,,3.466666667,Original,,,0.501042467,,,,,,0.439075746,,,,,,0.419409209,,,,,,,1,,,,White,,,1,0,Imprecise Navigator,,,0.429242478
,,48.14764118,32.10322053,,,,,Female,,,,,,,,,,Original_1011,,,,3.733333333,Original,,,0.611558273,,,,,,0.75875082,,,,,,0.410349288,,,,,,,1,,,,White,,,1,0,Imprecise Navigator,3.875,,0.584550054
,,15.3353117,4.710319425,,,,,Male,,,,,,,,,,Original_1012,,,,5,Original,,,0.937405919,,,,,,0.909559734,,,,,,0.766051069,,,,,,,1,,5,,White,54,0.625,1,0,Integrator,2.125,,0.837805402
,,54.84632016,23.092378,,,,,Female,,,,,,,,,,Original_1013,,,,4.533333333,Original,,,0.401036164,,,,,,0.363604357,,,,,,0.778930833,,,,,,,1,,,,Black,,,1,0,Non-Integrator,2.625,,0.571267595
,,50.12060922,46.01475651,,,,,Female,,,,,,,,,,Original_1014,,,,3.266666667,Original,,,0.626289525,,,,,,0.456219283,,,,,,0.566624936,,,,,,,1,,,,Black,,,1,0,Imprecise Navigator,3.875,,0.51142211
,,52.54696715,22.31305779,,,,,Female,,,,,,,,,,Original_1015,,,,4.666666667,Original,,,0.20129867,,,,,,0.453539205,,,,,,0.296753858,,,,,,,1,,,,White,,,1,0,Non-Integrator,3.125,,0.375146532
,,49.8522034,36.12671019,,,,,Female,,,,,,,,,,Original_1016,,,,4.266666667,Original,,,0.391995385,,,,,,0.762787271,,,,,,0.330044414,,,,,,,1,,4,,,48,0.5,1,0,Imprecise Navigator,4.375,,0.546415843
,,53.18127016,17.34612963,,,,,Male,,,,,,,,,,Original_1017,,,,4.866666667,Original,,,0.634209732,,,,,,0.688326238,,,,,,0.816713888,,,,,,,1,,,,White,,,1,0,Non-Integrator,2.875,,0.752520063
,,56.01796776,16.54129263,,,,,Female,,,,,,,,,,Original_1018,,,,6.133333333,Original,,,0.542088691,,,,,,0.549654788,,,,,,0.873070685,,,,,,,1,,4,,White,53,0.5,1,0,Non-Integrator,1.375,,0.711362736
,,48.13266335,32.56510529,,,,,Female,,,,,,,,,,Original_1019,,,,5.133333333,Original,,,0.335807492,,,,,,0.828031445,,,,,,0.468999646,,,,,,,1,,3,,White,45,0.375,1,0,Imprecise Navigator,3.5,,0.648515546
,,58.72766532,38.44553796,,,,,Male,,,,,,,,,,Original_1020,,,,5.866666667,Original,,,0.401813151,,,,,,0.607298707,,,,,,0.407836581,,,,,,,1,,,,Black,,,1,0,Imprecise Navigator,3.375,,0.507567644
,,28.5369919,8.089441192,,,,,Female,,,,,,,,,,Original_1021,,,,5.4,Original,,,0.797232026,,,,,,0.872107433,,,,,,0.597597437,,,,,,,1,,,,White,,,1,0,Integrator,3.125,,0.734852435
