participant,UUID,date,condition,direction test,start landmark,facing landmark,target landmark,bearing,actual direction,abs error,same or different route,error in pointing task
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Harvey House,Harris Hall,Sauer Center,78,46.29205396,31.70794604,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Harvey House,Harris Hall,Golledge Hall,136,64.9530254,71.0469746,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Harvey House,Harris Hall,Snow Church,70,66.19140238,3.808597625,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Harvey House,Harris Hall,Batty House,-18,-46.54689912,28.54689912,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Sauer Center,-75,-76.21088344,1.210883445,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Harris Hall,84,176.2022806,92.20228061,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Harvey House,114,139.9309368,25.93093678,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Lynch Station,124,-173.9683139,62.03168609,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Batty House,116,173.5694617,57.56946175,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Tobler Museum,-144,-147.0284471,3.028447062,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Snow Church,Sauer Center,Lynch Station,-107,-79.44851915,27.55148085,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Snow Church,Sauer Center,Golledge Hall,-125,-125.8431145,0.84311455,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Snow Church,Sauer Center,Sauer Center,-2,-0.279262352,1.720737648,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Snow Church,Sauer Center,Tobler Museum,-63,-63.69277617,0.692776166,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Snow Church,Sauer Center,Harvey House,-159,-119.6929579,39.30704214,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Snow Church,Sauer Center,Harris Hall,-159,-88.09346154,70.90653846,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Snow Church,Sauer Center,Batty House,-114,-90.64700942,23.35299058,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Harris Hall,-134,4.240040564,138.2400406,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Golledge Hall,-51,-51.85616181,0.856161813,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Batty House,-46,6.744508622,52.74450862,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Snow Church,-95,-89.63525726,5.364742741,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Tobler Museum,4,2.713388186,1.286611814,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Lynch Station,-31,17.76205492,48.76205492,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Harvey House,-80,-23.09134403,56.90865597,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Batty House,111,-171.0086651,77.99133486,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Golledge Hall,68,67.30353066,0.69646934,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Harris Hall,83,-173.2852643,103.7147357,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Sauer Center,-26,-20.69981416,5.300185845,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Snow Church,39,38.78279809,0.217201914,same,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Lynch Station,125,-156.2355625,78.76443745,different,FALSE
Rev PILOT_1,4a41dd77-bc8d-4fbb-9aea-a10675c41a38,2020-08-23 02:03:51 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Harvey House,56,147.248191,91.248191,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Batty House,Lynch Station,Sauer Center,-84,30.3316951,114.3316951,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Batty House,Lynch Station,Lynch Station,-38,-47.32798389,9.327983892,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Batty House,Lynch Station,Tobler Museum,-135,37.30802198,172.308022,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Batty House,Lynch Station,Harris Hall,66,37.5286373,28.4713627,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Batty House,Lynch Station,Snow Church,-66,48.19947553,114.1994755,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Batty House,Lynch Station,Golledge Hall,84,51.76768154,32.23231846,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Batty House,Lynch Station,Harvey House,121,93.19423766,27.80576234,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Lynch Station,Harris Hall,Golledge Hall,27,-3.323863738,30.32386374,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Lynch Station,Harris Hall,Batty House,116,130.6542463,14.65424633,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Lynch Station,Harris Hall,Harris Hall,2,7.021704671,5.021704671,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Lynch Station,Harris Hall,Harvey House,41,48.19593801,7.195938014,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Lynch Station,Harris Hall,Snow Church,-175,-8.968174613,166.0318254,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Lynch Station,Harris Hall,Tobler Museum,122,-17.95076442,139.9507644,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Lynch Station,Harris Hall,Sauer Center,164,-29.20903342,166.7909666,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harris Hall,Harvey House,Golledge Hall,-29,-77.71082192,48.71082192,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harris Hall,Harvey House,Tobler Museum,101,-99.95984558,159.0401544,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harris Hall,Harvey House,Snow Church,127,-84.7281122,148.2718878,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harris Hall,Harvey House,Harvey House,-16,-2.146796904,13.8532031,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harris Hall,Harvey House,Batty House,84,83.35216568,0.647834315,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harris Hall,Harvey House,Lynch Station,113,114.5627943,1.562794278,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harris Hall,Harvey House,Sauer Center,129,-110.6574336,120.3425664,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harvey House,Harris Hall,Sauer Center,0,46.29205396,46.29205396,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harvey House,Harris Hall,Batty House,-13,-46.54689912,33.54689912,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harvey House,Harris Hall,Snow Church,12,66.19140238,54.19140238,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harvey House,Harris Hall,Harris Hall,27,-4.196894849,31.19689485,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harvey House,Harris Hall,Lynch Station,19,-32.28246429,51.28246429,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harvey House,Harris Hall,Tobler Museum,-13,42.14615863,55.14615863,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Harvey House,Harris Hall,Golledge Hall,50,64.9530254,14.9530254,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Batty House,20,173.5694617,153.5694617,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Snow Church,12,1.204134401,10.7958656,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Tobler Museum,1,-147.0284471,148.0284471,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Lynch Station,-6,-173.9683139,167.9683139,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Harris Hall,27,176.2022806,149.2022806,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Sauer Center,-45,-76.21088344,31.21088344,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Golledge Hall,Snow Church,Harvey House,170,139.9309368,30.06906322,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Snow Church,Sauer Center,Golledge Hall,139,-125.8431145,95.15688545,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Snow Church,Sauer Center,Harris Hall,167,-88.09346154,104.9065385,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Snow Church,Sauer Center,Harvey House,-174,-119.6929579,54.30704214,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Snow Church,Sauer Center,Batty House,-87,-90.64700942,3.647009417,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Snow Church,Sauer Center,Sauer Center,2,-0.279262352,2.279262352,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Snow Church,Sauer Center,Lynch Station,162,-79.44851915,118.5514808,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Snow Church,Sauer Center,Tobler Museum,-56,-63.69277617,7.692776166,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Lynch Station,-87,17.76205492,104.7620549,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Snow Church,-99,-89.63525726,9.364742741,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Tobler Museum,8,2.713388186,5.286611814,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Golledge Hall,-79,-51.85616181,27.14383819,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Harris Hall,-89,4.240040564,93.24004056,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Harvey House,-39,-23.09134403,15.90865597,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Sauer Center,Tobler Museum,Batty House,-17,6.744508622,23.74450862,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Batty House,-171,-171.0086651,0.008665136,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Golledge Hall,65,67.30353066,2.30353066,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Harvey House,106,147.248191,41.248191,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Lynch Station,101,-156.2355625,102.7644375,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Harris Hall,-132,-173.2852643,41.28526433,different,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Snow Church,68,38.78279809,29.21720191,same,FALSE
Rev PILOT_2,32997be1-7cd9-45a8-a4f5-3f56abf2649d,2020-08-24 02:20:27 UTC,Rev PILOT,0,Tobler Museum,Sauer Center,Sauer Center,45,-20.69981416,65.69981416,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Batty House,Lynch Station,Snow Church,28,48.19947553,20.19947553,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Batty House,Lynch Station,Tobler Museum,29,37.30802198,8.308021981,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Batty House,Lynch Station,Golledge Hall,32,51.76768154,19.76768154,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Batty House,Lynch Station,Harvey House,35,93.19423766,58.19423766,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Batty House,Lynch Station,Lynch Station,-25,-47.32798389,22.32798389,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Batty House,Lynch Station,Sauer Center,47,30.3316951,16.6683049,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Batty House,Lynch Station,Harris Hall,28,37.5286373,9.528637304,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Lynch Station,Harris Hall,Tobler Museum,-10,-17.95076442,7.950764421,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Lynch Station,Harris Hall,Sauer Center,-5,-29.20903342,24.20903342,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Lynch Station,Harris Hall,Harvey House,130,48.19593801,81.80406199,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Lynch Station,Harris Hall,Snow Church,32,-8.968174613,40.96817461,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Lynch Station,Harris Hall,Golledge Hall,56,-3.323863738,59.32386374,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Lynch Station,Harris Hall,Batty House,-9,130.6542463,139.6542463,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Lynch Station,Harris Hall,Harris Hall,-1,7.021704671,8.021704671,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harris Hall,Harvey House,Tobler Museum,175,-99.95984558,85.04015442,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harris Hall,Harvey House,Batty House,-10,83.35216568,93.35216568,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harris Hall,Harvey House,Golledge Hall,-96,-77.71082192,18.28917808,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harris Hall,Harvey House,Harvey House,74,-2.146796904,76.1467969,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harris Hall,Harvey House,Lynch Station,-51,114.5627943,165.5627943,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harris Hall,Harvey House,Snow Church,-40,-84.7281122,44.7281122,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harris Hall,Harvey House,Sauer Center,-118,-110.6574336,7.342566366,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harvey House,Harris Hall,Lynch Station,117,-32.28246429,149.2824643,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harvey House,Harris Hall,Snow Church,13,66.19140238,53.19140238,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harvey House,Harris Hall,Golledge Hall,103,64.9530254,38.0469746,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harvey House,Harris Hall,Batty House,68,-46.54689912,114.5468991,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harvey House,Harris Hall,Tobler Museum,102,42.14615863,59.85384137,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harvey House,Harris Hall,Harris Hall,134,-4.196894849,138.1968948,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Harvey House,Harris Hall,Sauer Center,100,46.29205396,53.70794604,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Golledge Hall,Snow Church,Lynch Station,144,-173.9683139,42.03168609,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Golledge Hall,Snow Church,Sauer Center,-76,-76.21088344,0.210883445,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Golledge Hall,Snow Church,Batty House,22,173.5694617,151.5694617,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Golledge Hall,Snow Church,Snow Church,-1,1.204134401,2.204134401,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Golledge Hall,Snow Church,Tobler Museum,173,-147.0284471,39.97155294,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Golledge Hall,Snow Church,Harvey House,23,139.9309368,116.9309368,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Golledge Hall,Snow Church,Harris Hall,27,176.2022806,149.2022806,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Snow Church,Sauer Center,Batty House,137,-90.64700942,132.3529906,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Snow Church,Sauer Center,Harris Hall,-50,-88.09346154,38.09346154,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Snow Church,Sauer Center,Tobler Museum,-114,-63.69277617,50.30722383,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Snow Church,Sauer Center,Sauer Center,-1,-0.279262352,0.720737648,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Snow Church,Sauer Center,Harvey House,-135,-119.6929579,15.30704214,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Snow Church,Sauer Center,Golledge Hall,-100,-125.8431145,25.84311455,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Snow Church,Sauer Center,Lynch Station,176,-79.44851915,104.5514808,different,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Sauer Center,Tobler Museum,Golledge Hall,-66,-51.85616181,14.14383819,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Sauer Center,Tobler Museum,Snow Church,-88,-89.63525726,1.635257259,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Sauer Center,Tobler Museum,Tobler Museum,0,2.713388186,2.713388186,same,FALSE
Rev_3,d56aa368-e4df-4499-a677-c2a84af419d7,2020-09-17 01:25:27 UTC,Rev,0,Sauer Center,Tobler Museum,Batty House,-73,6.744508622,79.74450862,different,FALSE
